qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
284,flood,Find parking with allowedVehicleType electricVehicle around Old Town Core Riverside Park,6,p_000048;p_000114;p_000126;p_000156;p_000162;p_000180;p_000216;p_000330;p_000480;p_000486;p_000504;p_000534;p_000540;p_000564,/domain6,/domain6/data/doc/p_000114,/domain6=0.8318;/domain7=0.8008;/domain1=0.7490;/domain0=0.7430;/domain4=0.7331;/domain3=0.7310;/domain2=0.7273;/domain5=0.6545,1,1,0.654487,77000.0000,77008.1933,77008.1933,77015.8080,15.8080,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,,none,,redundant,8.1933,7.6147,77000000000,77008193328,77008193328,77015808000
285,flood,Search for parking matching allowedVehicleType electricVehicle near Old Town Core Clock Tower,6,p_000048;p_000114;p_000126;p_000156;p_000162;p_000180;p_000216;p_000330;p_000480;p_000486;p_000504;p_000534;p_000540;p_000564,/domain6,/domain6/data/doc/p_000347,/domain6=0.7333;/domain0=0.7030;/domain4=0.6970;/domain2=0.6911;/domain7=0.6801;/domain3=0.6708;/domain1=0.6609,0,1,0.691078,77200.0000,77208.1927,77208.1927,77215.8074,15.8074,-1,2,-1,8,1,4824,1307,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,7.6147,77200000000,77208192736,77208192736,77215807408
286,flood,Locate parking having allowedVehicleType electricVehicle close to Old Town Core Harbor Bridge,6,p_000048;p_000114;p_000126;p_000156;p_000162;p_000180;p_000216;p_000330;p_000480;p_000486;p_000504;p_000534;p_000540;p_000564,/domain6,/domain6/data/doc/p_000504,/domain6=0.7871;/domain7=0.6938;/domain0=0.6803;/domain4=0.6550;/domain2=0.6322;/domain3=0.6239;/domain1=0.6187,1,1,0.632206,77400.0000,77408.1927,77408.1927,77415.8074,15.8074,-1,2,-1,8,1,4824,1307,40,1105,0,0,1,1,0,,none,,redundant,8.1927,7.6147,77400000000,77408192736,77408192736,77415807408
287,flood,Find parking with allowedVehicleType bus around Westside Heights Riverside Park,1,p_000119;p_000245;p_000317;p_000485,/domain1,/domain1/data/doc/p_000321,/domain1=0.7982;/domain2=0.7362;/domain7=0.7205;/domain3=0.7040;/domain5=0.6704;/domain6=0.6538;/domain0=0.6371;/domain4=0.6162,0,1,0.670440,77600.0000,77608.1933,77608.1933,77615.4300,15.4300,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,7.2367,77600000000,77608193328,77608193328,77615430000
288,flood,Search for parking matching allowedVehicleType bus near Westside Heights Central Plaza,1,p_000341;p_000515,/domain1,/domain1/data/doc/p_000383,/domain1=0.7879;/domain2=0.7150;/domain3=0.6923;/domain7=0.6913;/domain6=0.6792;/domain4=0.6660;/domain0=0.6564,0,1,0.715038,77800.0000,77808.1927,77808.1927,77815.4294,15.4294,-1,2,-1,8,1,4824,1307,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,7.2367,77800000000,77808192736,77808192736,77815429408
289,flood,Locate parking having allowedVehicleType bus close to Westside Heights Cathedral,1,p_000191;p_000443;p_000581,/domain1,/domain1/data/doc/p_000383,/domain1=0.7751;/domain7=0.7214;/domain3=0.6544;/domain6=0.6432;/domain2=0.6098,0,1,0.609762,78000.0000,78008.1927,78008.1927,78008.1927,8.1927,-1,2,-1,8,1,4824,1233,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,0.0000,78000000000,78008192736,78008192736,78008192736
290,flood,Show traffic where roadType collector in Eastshore Quarter Arts Quarter,2,traf_000016;traf_000034;traf_000040;traf_000046;traf_000052;traf_000166;traf_000226;traf_000298,/domain2,/domain2/data/doc/traf_000069,/domain2=0.7866;/domain1=0.7222;/domain5=0.6947;/domain0=0.6804;/domain6=0.6799;/domain3=0.6558;/domain4=0.6295;/domain7=0.6166,0,1,0.694658,78200.0000,78208.1934,78208.1934,78216.2901,16.2901,-1,2,-1,8,1,4824,1368,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1934,8.0968,78200000000,78208193376,78208193376,78216290144
291,flood,List traffic that satisfy roadType collector within Eastshore Quarter Residential Block,2,traf_000016;traf_000034;traf_000040;traf_000046;traf_000052;traf_000166;traf_000226;traf_000298,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7130;/domain1=0.6745;/domain3=0.6554;/domain0=0.6537;/domain5=0.6088;/domain4=0.6069;/domain6=0.6051;/domain7=0.6025,0,1,0.608844,78400.0000,78408.1934,78408.1934,78408.1934,8.1934,-1,2,-1,8,1,4824,1368,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1934,0.0000,78400000000,78408193376,78408193376,78408193376
292,flood,Which traffic have roadType collector in Eastshore Quarter Downtown?,2,traf_000016;traf_000034;traf_000040;traf_000046;traf_000052;traf_000166;traf_000226;traf_000298,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7832;/domain0=0.7544;/domain1=0.7390;/domain3=0.7145;/domain4=0.6943;/domain7=0.6938;/domain6=0.6760;/domain5=0.6537,0,1,0.653729,78600.0000,78608.1934,78608.1934,78608.1934,8.1934,-1,2,-1,8,1,4824,1368,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1934,0.0000,78600000000,78608193376,78608193376,78608193376
293,flood,Find streetlight with lanternModel HPS around Westside Heights Shopping Mall,1,sl_000546,/domain7,/domain7/data/doc/sl_000338,/domain7=0.7503;/domain6=0.7474;/domain1=0.7344;/domain5=0.7166;/domain2=0.7108;/domain0=0.6891;/domain4=0.6618;/domain3=0.6338,0,0,0.716597,78800.0000,78808.1933,78808.1933,78814.8560,14.8560,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,6.6627,78800000000,78808193344,78808193344,78814856048
294,flood,Search for streetlight matching lanternModel HPS near Westside Heights Botanical Garden,1,sl_000062,/domain5,/domain5/data/doc/sl_000140,/domain5=0.7102;/domain1=0.7070;/domain2=0.6891;/domain7=0.6795;/domain6=0.6620;/domain0=0.6584;/domain3=0.6276;/domain4=0.6042,0,0,0.710152,79000.0000,79008.1933,79008.1933,79016.3680,16.3680,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,8.1747,79000000000,79008193344,79008193344,79016368048
295,flood,Locate streetlight having lanternModel HPS close to Westside Heights Botanical Garden,1,sl_000274;sl_000346,/domain5,/domain5/data/doc/sl_000140,/domain5=0.7685;/domain1=0.7489;/domain2=0.7465;/domain6=0.7146;/domain7=0.7129;/domain3=0.6996;/domain0=0.6759;/domain4=0.6645,0,0,0.768470,79200.0000,79208.1933,79208.1933,79208.1933,8.1933,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,0.0000,79200000000,79208193344,79208193344,79208193344
296,flood,"parking data: category underground, zone South Hills",3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain1,/domain1/data/doc/p_000561,/domain1=0.6967;/domain2=0.6744;/domain0=0.6669;/domain6=0.6659;/domain3=0.6656;/domain7=0.6151;/domain4=0.6122;/domain5=0.6064,0,0,0.606432,79400.0000,79408.1933,79408.1933,79415.4300,15.4300,-1,2,-1,8,1,4824,1347,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,7.2367,79400000000,79408193328,79408193328,79415430000
297,flood,Report on parking with category underground in South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain3,/domain3/data/doc/p_000309,/domain3=0.7680;/domain1=0.7254;/domain6=0.6838;/domain2=0.6547;/domain0=0.6449;/domain7=0.6430;/domain5=0.6305;/domain4=0.6100,1,1,0.630537,79600.0000,79608.1933,79608.1933,79614.7180,14.7180,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,,none,,redundant,8.1933,6.5247,79600000000,79608193328,79608193328,79614718000
298,flood,Query parking meeting category underground across South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain1,/domain1/data/doc/p_000561,/domain1=0.7003;/domain3=0.6778;/domain6=0.6757;/domain2=0.6590;/domain5=0.6477;/domain4=0.6449;/domain7=0.6393;/domain0=0.6112,0,0,0.647691,79800.0000,79808.1933,79808.1933,79808.1933,8.1933,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,0.0000,79800000000,79808193328,79808193328,79808193328
299,flood,"pollution data: source_type traffic, zone Eastshore Quarter",2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain2,/domain2/data/doc/pol_000158,/domain2=0.7472;/domain3=0.6592;/domain0=0.6442;/domain1=0.6360;/domain4=0.6352,1,1,0.747226,80000.0000,80008.1927,80008.1927,80016.2895,16.2895,-1,2,-1,8,1,4824,1243,42,1107,0,0,1,1,0,,none,,redundant,8.1927,8.0967,80000000000,80008192736,80008192736,80016289472
300,flood,Report on pollution with source_type traffic in Eastshore Quarter,2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain2,/domain2/data/doc/pol_000158,/domain2=0.7364;/domain1=0.6144;/domain0=0.6081;/domain3=0.6002,1,1,0.736380,80200.0000,80208.1927,80208.1927,80208.1927,8.1927,-1,2,-1,8,1,4824,1204,42,1107,0,0,1,1,0,,none,,redundant,8.1927,0.0000,80200000000,80208192736,80208192736,80208192736
301,flood,Query pollution meeting source_type traffic across Eastshore Quarter,2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain2,/domain2/data/doc/pol_000158,/domain2=0.7024;/domain6=0.6162;/domain0=0.6066,1,1,0.702394,80400.0000,80408.1927,80408.1927,80408.1927,8.1927,-1,2,-1,8,1,4824,1166,42,1107,0,0,1,1,0,,none,,redundant,8.1927,0.0000,80400000000,80408192736,80408192736,80408192736
302,flood,"streetlight data: lanternModel HPS, zone Westside Heights",1,sl_000546,/domain1,/domain1/data/doc/sl_000127,/domain1=0.6497;/domain6=0.6494;/domain2=0.6436;/domain5=0.6409;/domain7=0.6225;/domain0=0.6214;/domain3=0.6063,0,1,0.640851,80600.0000,80608.1933,80608.1933,80615.4300,15.4300,-1,2,-1,8,1,4824,1314,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,7.2367,80600000000,80608193344,80608193344,80615430048
303,flood,Report on streetlight with lanternModel HPS in Westside Heights,1,sl_000498;sl_000542,/domain7,/domain7/data/doc/sl_000550,/domain7=0.7232;/domain1=0.7136;/domain5=0.6789;/domain4=0.6681;/domain3=0.6546;/domain2=0.6544;/domain6=0.6540;/domain0=0.6400,0,0,0.678941,80800.0000,80808.1933,80808.1933,80814.8560,14.8560,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,6.6627,80800000000,80808193344,80808193344,80814856048
304,flood,Query streetlight meeting lanternModel HPS across Westside Heights,1,sl_000526,/domain1,/domain1/data/doc/sl_000274,/domain1=0.6216;/domain7=0.6106,0,1,0.621640,81000.0000,81008.1927,81008.1927,81015.4294,15.4294,-1,2,-1,8,1,4824,1124,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,7.2367,81000000000,81008192736,81008192736,81015429440
305,flood,Find pollution with source_type naturalBackground around Midtown Center Main Station,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000579,/domain4=0.6425;/domain0=0.6381;/domain2=0.6369;/domain1=0.6117;/domain3=0.6107;/domain7=0.6051,0,1,0.636948,81200.0000,81208.1927,81208.1927,81214.5375,14.5375,-1,2,-1,8,1,4824,1282,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,6.3447,81200000000,81208192736,81208192736,81214537472
306,flood,Search for pollution matching source_type naturalBackground near Midtown Center Main Station,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000352,/domain4=0.7030;/domain1=0.6678;/domain6=0.6668;/domain2=0.6579;/domain0=0.6426;/domain7=0.6410;/domain3=0.6034,1,1,0.657921,81400.0000,81408.1927,81408.1927,81414.5375,14.5375,-1,2,-1,8,1,4824,1321,42,1107,0,0,1,1,0,,none,,redundant,8.1927,6.3447,81400000000,81408192736,81408192736,81414537472
307,flood,Locate pollution having source_type naturalBackground close to Midtown Center Botanical Garden,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000434,/domain4=0.7222;/domain6=0.6768;/domain0=0.6687;/domain7=0.6562;/domain3=0.6562;/domain1=0.6436;/domain2=0.6370,0,1,0.636997,81600.0000,81608.1927,81608.1927,81614.5375,14.5375,-1,2,-1,8,1,4824,1321,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,6.3447,81600000000,81608192736,81608192736,81614537472
308,flood,Show streetlight where powerState on in Lakeside District Downtown,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000497,/domain5=0.8360;/domain4=0.6161;/domain3=0.6050;/domain2=0.6028,1,1,0.836016,81800.0000,81808.1933,81808.1933,81816.3680,16.3680,-1,2,-1,8,1,4824,1200,41,1106,0,0,1,1,0,,none,,redundant,8.1933,8.1747,81800000000,81808193344,81808193344,81816368048
309,flood,List streetlight that satisfy powerState on within Lakeside District Waterfront,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000497,/domain5=0.8052;/domain3=0.6203;/domain2=0.6100,1,1,0.805239,82000.0000,82008.1933,82008.1933,82008.1933,8.1933,-1,2,-1,8,1,4824,1162,41,1106,0,0,1,1,0,,none,,redundant,8.1933,0.0000,82000000000,82008193344,82008193344,82008193344
310,flood,Which streetlight have powerState on in Lakeside District Commercial Strip?,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000381,/domain5=0.8061;/domain0=0.6516;/domain1=0.6360;/domain2=0.6286;/domain3=0.6253;/domain4=0.6013,1,1,0.806125,82200.0000,82208.1933,82208.1933,82216.3680,16.3680,-1,2,-1,8,1,4824,1276,41,1106,0,0,1,1,0,,none,,redundant,8.1933,8.1747,82200000000,82208193344,82208193344,82216368048
311,flood,Show streetlight where status defectiveLamp in South Hills Transit Hub,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain7,/domain7/data/doc/sl_000550,/domain7=0.7752;/domain3=0.7334;/domain5=0.7329;/domain0=0.7171;/domain4=0.7146;/domain6=0.7100;/domain1=0.7015;/domain2=0.6978,0,0,0.732892,82400.0000,82408.1933,82408.1933,82408.1933,8.1933,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,0.0000,82400000000,82408193344,82408193344,82408193344
312,flood,List streetlight that satisfy status defectiveLamp within South Hills Arts Quarter,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain3,/domain3/data/doc/sl_000006,/domain3=0.8433;/domain7=0.7686;/domain2=0.7636;/domain1=0.7593;/domain4=0.7518;/domain5=0.7443;/domain6=0.7289;/domain0=0.7264,1,1,0.744343,82600.0000,82608.1933,82608.1933,82614.7180,14.7180,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,,none,,redundant,8.1933,6.5247,82600000000,82608193344,82608193344,82614718048
313,flood,Which streetlight have status defectiveLamp in South Hills Residential Block?,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain1,/domain1/data/doc/sl_000342,/domain1=0.7778;/domain7=0.7625;/domain3=0.7460;/domain2=0.7366;/domain0=0.7328;/domain4=0.7300;/domain5=0.7204;/domain6=0.7145,0,0,0.720402,82800.0000,82808.1933,82808.1933,82808.1933,8.1933,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,0.0000,82800000000,82808193344,82808193344,82808193344
314,flood,"pollution data: source_type industrial, zone Old Town Core",6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain6,/domain6/data/doc/pol_000545,/domain6=0.6825;/domain4=0.6611;/domain1=0.6320;/domain0=0.6304;/domain3=0.6063,1,1,0.630368,83000.0000,83008.1927,83008.1927,83015.8075,15.8075,-1,2,-1,8,1,4824,1243,42,1107,0,0,1,1,0,,none,,redundant,8.1927,7.6147,83000000000,83008192736,83008192736,83015807472
315,flood,Report on pollution with source_type industrial in Old Town Core,6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain6,/domain6/data/doc/pol_000545,/domain6=0.6291,1,1,0.629143,83200.0000,83208.1927,83208.1927,83208.1927,8.1927,-1,2,-1,8,1,4824,1087,42,1107,0,0,1,1,0,,none,,redundant,8.1927,0.0000,83200000000,83208192736,83208192736,83208192736
316,flood,Query pollution meeting source_type industrial across Old Town Core,6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain6,/domain6/data/doc/pol_000545,/domain6=0.6516,1,1,0.651551,83400.0000,83408.1927,83408.1927,83408.1927,8.1927,-1,2,-1,8,1,4824,1087,42,1107,0,0,1,1,0,,none,,redundant,8.1927,0.0000,83400000000,83408192736,83408192736,83408192736
317,flood,Show streetlight where lanternModel HPS in Greenfield Park Transit Hub,7,sl_000122;sl_000162;sl_000290;sl_000570,/domain7,/domain7/data/doc/sl_000324,/domain7=0.7274;/domain2=0.6237;/domain0=0.6110;/domain6=0.6022,0,1,0.623687,83600.0000,83608.1927,83608.1927,83608.1927,8.1927,-1,2,-1,8,1,4824,1200,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,0.0000,83600000000,83608192736,83608192736,83608192736
318,flood,List streetlight that satisfy lanternModel HPS within Greenfield Park Civic Center,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000371,/domain7=0.7086;/domain2=0.6699;/domain1=0.6466;/domain6=0.6290;/domain0=0.6160,0,1,0.669902,83800.0000,83808.1927,83808.1927,83808.1927,8.1927,-1,2,-1,8,1,4824,1238,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,0.0000,83800000000,83808192736,83808192736,83808192736
319,flood,Which streetlight have lanternModel HPS in Greenfield Park Residential Block?,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000178,/domain7=0.7549;/domain6=0.6843;/domain5=0.6678;/domain1=0.6591;/domain2=0.6583;/domain0=0.6577;/domain3=0.6319;/domain4=0.6029,1,1,0.667778,84000.0000,84008.1933,84008.1933,84014.8560,14.8560,-1,2,-1,8,1,4824,1352,41,1106,0,0,1,1,0,,none,,redundant,8.1933,6.6627,84000000000,84008193344,84008193344,84014856048
320,flood,Find parking with facilityType metered around Westside Heights Town Square,1,p_000244;p_000272;p_000376,/domain1,/domain1/data/doc/p_000440,/domain1=0.7790;/domain3=0.7585;/domain7=0.7412;/domain0=0.7200;/domain2=0.7024;/domain4=0.7000;/domain5=0.6710;/domain6=0.6662,0,1,0.670975,84200.0000,84208.1933,84208.1933,84215.4300,15.4300,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,7.2367,84200000000,84208193328,84208193328,84215430000
321,flood,Search for parking matching facilityType metered near Westside Heights Central Plaza,1,p_000316;p_000352;p_000500,/domain1,/domain1/data/doc/p_000522,/domain1=0.7543;/domain6=0.7183;/domain7=0.7140;/domain3=0.7118;/domain4=0.6995;/domain0=0.6762;/domain2=0.6753;/domain5=0.6251,0,1,0.625109,84400.0000,84408.1933,84408.1933,84415.4300,15.4300,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,7.2367,84400000000,84408193328,84408193328,84415430000
322,flood,Locate parking having facilityType metered close to Westside Heights Historic Market,1,p_000224,/domain1,/domain1/data/doc/p_000515,/domain1=0.7701;/domain3=0.7453;/domain7=0.7141;/domain4=0.7012;/domain2=0.6918;/domain6=0.6834;/domain0=0.6458;/domain5=0.6212,0,1,0.621217,84600.0000,84608.1933,84608.1933,84615.4300,15.4300,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,7.2367,84600000000,84608193328,84608193328,84615430000
323,flood,"parking data: facilityType covered, zone South Hills",3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain6,/domain6/data/doc/p_000556,/domain6=0.6963;/domain3=0.6831;/domain1=0.6773;/domain4=0.6706;/domain2=0.6590;/domain0=0.6414;/domain7=0.6331;/domain5=0.6269,0,0,0.626911,84800.0000,84808.1933,84808.1933,84815.8080,15.8080,-1,2,-1,8,1,4824,1347,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1933,7.6147,84800000000,84808193328,84808193328,84815808000
324,flood,Report on parking with facilityType covered in South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain3,/domain3/data/doc/p_000333,/domain3=0.7282;/domain4=0.6605;/domain6=0.6585;/domain7=0.6574;/domain1=0.6502;/domain2=0.6301;/domain5=0.6123;/domain0=0.6105,1,1,0.612350,85000.0000,85008.1933,85008.1933,85014.7180,14.7180,-1,2,-1,8,1,4824,1344,40,1105,0,0,1,1,0,,none,,redundant,8.1933,6.5247,85000000000,85008193328,85008193328,85014718000
325,flood,Query parking meeting facilityType covered across South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6569;/domain3=0.6475;/domain1=0.6436;/domain2=0.6433;/domain7=0.6404,0,0,0.643295,85200.0000,85208.1927,85208.1927,85214.5374,14.5374,-1,2,-1,8,1,4824,1233,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1927,6.3447,85200000000,85208192736,85208192736,85214537408
326,flood,Show pollution where monitoringStation satellite in Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.6986;/domain1=0.6116;/domain4=0.6050;/domain0=0.6039,0,1,0.603887,85400.0000,85408.1927,85408.1927,85415.8075,15.8075,-1,2,-1,8,1,4824,1204,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,7.6147,85400000000,85408192736,85408192736,85415807472
327,flood,List pollution that satisfy monitoringStation satellite within Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.7568;/domain1=0.6138;/domain0=0.6061,0,1,0.606055,85600.0000,85608.1927,85608.1927,85608.1927,8.1927,-1,2,-1,8,1,4824,1165,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1927,0.0000,85600000000,85608192736,85608192736,85608192736
328,flood,Which pollution have monitoringStation satellite in Old Town Core Uptown?,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000237,/domain6=0.7811;/domain1=0.6726;/domain4=0.6723;/domain3=0.6638;/domain0=0.6618;/domain5=0.6057,1,1,0.605723,85800.0000,85808.1934,85808.1934,85815.8081,15.8081,-1,2,-1,8,1,4824,1282,42,1107,0,0,1,1,0,,none,,redundant,8.1934,7.6147,85800000000,85808193360,85808193360,85815808096
329,flood,Find streetlight with locationCategory sidewalk around Lakeside District Cathedral,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=0.7888;/domain7=0.6370,0,1,0.788844,86000.0000,86008.1933,86008.1933,86008.1933,8.1933,-1,2,-1,8,1,4824,1124,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,0.0000,86000000000,86008193344,86008193344,86008193344
330,flood,Search for streetlight matching locationCategory sidewalk near Lakeside District City Library,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000449,/domain5=0.7630,0,1,0.763049,86200.0000,86208.1933,86208.1933,86216.3680,16.3680,-1,2,-1,8,1,4824,1086,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1933,8.1747,86200000000,86208193344,86208193344,86216368048
