qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
318,iroute,List streetlight that satisfy lanternModel HPS within Greenfield Park Civic Center,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain1,/domain1/data/doc/sl_900079,/domain1=2.07148(0.56085);/domain6=1.77783(0.512719);/domain5=1.53135(0.442066);/domain0=1.52439(0.467447);/domain4=1.4915(0.506508),0,0,0.646593,83800.0000,83807.2307,83808.1786,83808.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.2307,0.0000,83800000000,83807230704,83808178560,83808178560
319,iroute,Which streetlight have lanternModel HPS in Greenfield Park Residential Block?,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain6,/domain6/data/doc/sl_000092,/domain1=2.36005(0.623789);/domain6=2.17499(0.602115);/domain0=1.95589(0.567084);/domain5=1.86487(0.514647);/domain3=1.68783(0.556442),0,0,0.684340,84000.0000,84007.6136,84008.1835,84008.1835,8.1835,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6136,0.0000,84000000000,84007613632,84008183488,84008183488
320,iroute,Find parking with facilityType metered around Westside Heights Town Square,1,p_000244;p_000272;p_000376,/domain1,/domain1/data/doc/p_000440,/domain5=2.51735(0.658096);/domain2=2.37826(0.732042);/domain0=2.25523(0.642177);/domain7=2.22211(0.602);/domain1=1.80332(0.501254),0,1,0.779039,84200.0000,84207.2504,84208.1687,84215.4054,15.4054,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,7.2367,84200000000,84207250400,84208168688,84215405392
321,iroute,Search for parking matching facilityType metered near Westside Heights Central Plaza,1,p_000316;p_000352;p_000500,/domain1,/domain1/data/doc/p_000522,/domain7=2.38757(0.638591);/domain0=2.2719(0.646062);/domain2=2.20119(0.687007);/domain5=2.10531(0.568229);/domain1=2.083(0.562119),0,1,0.754265,84400.0000,84407.2504,84408.1835,84415.4202,15.4202,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,7.2367,84400000000,84407250400,84408183472,84415420176
322,iroute,Locate parking having facilityType metered close to Westside Heights Historic Market,1,p_000224,/domain1,/domain1/data/doc/p_000515,/domain0=2.28555(0.649243);/domain2=2.28537(0.708415);/domain5=2.26441(0.602928);/domain7=2.22038(0.601617);/domain1=2.04998(0.554932),0,1,0.770124,84600.0000,84607.2504,84608.1785,84615.4152,15.4152,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,7.2367,84600000000,84607250400,84608178544,84615415248
323,iroute,"parking data: facilityType covered, zone South Hills",3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain1,/domain1/data/doc/p_000368,/domain0=2.21681(0.63322);/domain7=2.19644(0.596321);/domain2=2.05915(0.65088);/domain5=2.0547(0.557191);/domain1=1.86151(0.513917),0,0,0.677305,84800.0000,84807.2504,84808.1835,84808.1835,8.1835,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,0.0000,84800000000,84807250400,84808183472,84808183472
324,iroute,Report on parking with facilityType covered in South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain7,/domain7/data/doc/p_000568,/domain5=2.10296(0.567717);/domain0=2.00066(0.582842);/domain2=1.84459(0.596311);/domain7=1.61174(0.467015);/domain1=1.26615(0.384353),0,0,0.657424,85000.0000,85006.6715,85008.1687,85014.8314,14.8314,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6715,6.6627,85000000000,85006671472,85008168688,85014831392
325,iroute,Query parking meeting facilityType covered across South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain1,/domain1/data/doc/p_000155,/domain5=2.09963(0.56699);/domain0=2.01082(0.58521);/domain7=1.96786(0.545772);/domain2=1.88121(0.605625);/domain1=1.55234(0.446635),0,0,0.643621,85200.0000,85207.2504,85208.1687,85215.4054,15.4054,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,7.2367,85200000000,85207250400,85208168688,85215405392
326,iroute,Show pollution where monitoringStation satellite in Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=2.23542(0.657728);/domain1=1.71574(0.482193);/domain4=1.47227(0.487816);/domain3=1.41588(0.494906);/domain7=1.24606(0.389978),0,1,0.698644,85400.0000,85407.6087,85407.6087,85415.2235,15.2235,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,85400000000,85407608720,85407608720,85415223488
327,iroute,List pollution that satisfy monitoringStation satellite within Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=2.31868(0.677749);/domain1=1.90087(0.522483);/domain4=1.55331(0.507861);/domain3=1.53002(0.52439);/domain7=1.45576(0.436813),0,1,0.756838,85600.0000,85607.6087,85607.6087,85607.6087,7.6087,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,0.0000,85600000000,85607608720,85607608720,85607608720
328,iroute,Which pollution have monitoringStation satellite in Old Town Core Uptown?,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000237,/domain6=2.64736(0.756781);/domain1=2.22768(0.593604);/domain4=2.00412(0.619365);/domain7=1.97238(0.552199);/domain3=1.8278(0.601313),1,1,0.781062,85800.0000,85807.6087,85807.6087,85815.2235,15.2235,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,85800000000,85807608720,85807608720,85815223488
329,iroute,Find streetlight with locationCategory sidewalk around Lakeside District Cathedral,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=2.70478(0.697431);/domain1=1.94344(0.532925);/domain0=1.64324(0.49489);/domain6=1.36657(0.420148);/domain4=1.19428(0.430914),0,1,0.788844,86000.0000,86008.1687,86008.1687,86008.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,86000000000,86008168704,86008168704,86008168704
330,iroute,Search for streetlight matching locationCategory sidewalk near Lakeside District City Library,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000449,/domain5=2.55498(0.664832);/domain1=2.12901(0.573397);/domain0=1.6067(0.486454);/domain6=1.44899(0.438701);/domain3=1.37541(0.476982),0,1,0.763049,86200.0000,86208.1687,86208.1687,86216.3434,16.3434,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,8.1747,86200000000,86208168704,86208168704,86216343440
331,iroute,Locate streetlight having locationCategory sidewalk close to Lakeside District Harbor Bridge,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=2.46544(0.645345);/domain1=1.84511(0.511477);/domain0=1.72808(0.514482);/domain4=1.13636(0.416183);/domain6=1.10446(0.361149),0,1,0.764261,86400.0000,86408.1687,86408.1687,86408.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,86400000000,86408168704,86408168704,86408168704
332,iroute,Find traffic with vehicleType truck around South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain2,/domain2/data/doc/traf_000033,/domain7=2.26182(0.610779);/domain2=2.11592(0.66205);/domain1=1.24766(0.380329);/domain5=1.23884(0.379249);/domain0=1.17426(0.390228),0,0,0.668708,86600.0000,86608.0957,86608.1835,86608.1835,8.1835,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0957,0.0000,86600000000,86608095664,86608183520,86608183520
333,iroute,Search for traffic matching vehicleType truck near South Hills Science Center,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000198,/domain7=2.27021(0.612635);/domain2=1.92599(0.613981);/domain1=1.55759(0.447778);/domain3=1.29435(0.463513);/domain6=0.970399(0.353556),1,1,0.758806,86800.0000,86806.5335,86808.0957,86808.0957,8.0957,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5335,0.0000,86800000000,86806533520,86808095664,86808095664
334,iroute,Locate traffic having vehicleType truck close to South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain2,/domain2/data/doc/traf_000033,/domain7=2.35756(0.631954);/domain2=2.146(0.669662);/domain0=1.34254(0.429451);/domain1=1.29932(0.391572);/domain5=1.2595(0.383754),0,0,0.685519,87000.0000,87008.0957,87008.1884,87008.1884,8.1884,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0957,0.0000,87000000000,87008095664,87008188448,87008188448
335,iroute,"pollution data: airQualityLevel unhealthy, zone Lakeside District",5,pol_000243;pol_000353;pol_000448;pol_000453,/domain1,/domain1/data/doc/pol_000490,/domain1=2.41839(0.635107);/domain3=1.88147(0.615176);/domain7=1.86944(0.529207);/domain4=1.50199(0.495169);/domain6=1.49748(0.480291),0,0,0.720041,87200.0000,87207.2307,87207.6284,87207.6284,7.6284,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,0.0000,87200000000,87207230720,87207628432,87207628432
336,iroute,Report on pollution with airQualityLevel unhealthy in Lakeside District,5,pol_000213;pol_000393,/domain3,/domain3/data/doc/pol_000143,/domain1=2.05126(0.55521);/domain7=1.69038(0.489214);/domain3=1.59794(0.541936);/domain4=1.10777(0.397661);/domain6=1.04339(0.371108),0,0,0.655337,87400.0000,87406.5286,87407.6284,87414.1532,14.1532,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5286,6.5248,87400000000,87406528576,87407628432,87414153200
337,iroute,Query pollution meeting airQualityLevel unhealthy across Lakeside District,5,pol_000443,/domain3,/domain3/data/doc/pol_000143,/domain1=2.08229(0.561963);/domain7=1.66936(0.48452);/domain3=1.55672(0.531287);/domain4=1.21224(0.423501);/domain6=1.09099(0.382552),0,0,0.623082,87600.0000,87606.5286,87607.6284,87607.6284,7.6284,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5286,0.0000,87600000000,87606528576,87607628432,87607628432
338,iroute,Find streetlight with lanternModel LED around Eastshore Quarter Shopping Mall,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain6,/domain6/data/doc/sl_000092,/domain1=2.63714(0.684223);/domain6=2.47794(0.670308);/domain5=2.21826(0.591553);/domain0=2.19383(0.622027);/domain4=1.87133(0.603111),0,0,0.749229,87800.0000,87807.6136,87808.1786,87808.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6136,0.0000,87800000000,87807613632,87808178560,87808178560
339,iroute,Search for streetlight matching lanternModel LED near Eastshore Quarter Cathedral,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain1,/domain1/data/doc/sl_000169,/domain1=2.59153(0.674276);/domain0=2.16268(0.614833);/domain6=2.15113(0.596746);/domain5=2.00241(0.544581);/domain3=1.66028(0.549434),0,0,0.702090,88000.0000,88007.2307,88008.1835,88015.4202,15.4202,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.2307,7.2367,88000000000,88007230704,88008183488,88015420224
340,iroute,Locate streetlight having lanternModel LED close to Eastshore Quarter Botanical Garden,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain5,/domain5/data/doc/sl_000140,/domain1=2.70714(0.69949);/domain6=2.47315(0.669229);/domain5=2.28101(0.60521);/domain0=2.18783(0.620642);/domain3=1.95697(0.624893),0,0,0.765493,88200.0000,88208.1786,88208.1786,88208.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1786,0.0000,88200000000,88208178560,88208178560,88208178560
341,iroute,Show pollution where pollutantType O3 in North Harbor Waterfront,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain1,/domain1/data/doc/pol_000064,/domain7=2.19099(0.601025);/domain1=2.18716(0.584786);/domain6=1.66863(0.521446);/domain3=1.57861(0.536942);/domain4=1.56894(0.511727),0,0,0.774281,88400.0000,88407.2356,88407.6186,88407.6186,7.6186,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2356,0.0000,88400000000,88407235648,88407618576,88407618576
342,iroute,List pollution that satisfy pollutantType O3 within North Harbor Downtown,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain1,/domain1/data/doc/pol_000064,/domain7=2.49742(0.669465);/domain1=2.48674(0.649981);/domain4=2.01399(0.621806);/domain6=1.95445(0.59017);/domain3=1.7583(0.583359),0,0,0.742375,88600.0000,88607.2356,88607.6235,88607.6235,7.6235,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2356,0.0000,88600000000,88607235648,88607623504,88607623504
343,iroute,Which pollution have pollutantType O3 in North Harbor Downtown?,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain7,/domain7/data/doc/pol_000091,/domain7=2.49992(0.670024);/domain1=2.44659(0.641242);/domain4=1.99192(0.616347);/domain6=1.90557(0.578416);/domain3=1.8611(0.609914),0,0,0.737898,88800.0000,88806.6567,88807.6235,88814.2863,14.2863,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,88800000000,88806656720,88807623504,88814286272
344,iroute,"parking data: facilityType metered, zone Old Town Core",6,p_000216,/domain6,/domain6/data/doc/p_000556,/domain7=2.0489(0.563694);/domain0=1.9621(0.573854);/domain6=1.8314(0.560582);/domain5=1.80679(0.50312);/domain2=1.72581(0.566101),0,1,0.745247,89000.0000,89007.6185,89008.1835,89015.7982,15.7982,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6185,7.6147,89000000000,89007618544,89008183472,89015798176
345,iroute,Report on parking with facilityType metered in Old Town Core,6,p_000428;p_000436;p_000496,/domain6,/domain6/data/doc/p_000480,/domain5=1.65194(0.469346);/domain0=1.61654(0.493314);/domain7=1.51353(0.445295);/domain6=1.48651(0.477656);/domain2=1.35405(0.47155),0,1,0.788023,89200.0000,89207.6235,89208.1687,89215.7834,15.7834,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6235,7.6147,89200000000,89207623472,89208168688,89215783392
346,iroute,Query parking meeting facilityType metered across Old Town Core,6,p_000032;p_000416;p_000540,/domain6,/domain6/data/doc/p_000480,/domain7=1.88969(0.528483);/domain6=1.70856(0.531046);/domain5=1.52192(0.440989);/domain0=1.48515(0.462689);/domain1=1.39532(0.412464),0,1,0.716429,89400.0000,89407.6136,89408.1785,89408.1785,8.1785,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6136,0.0000,89400000000,89407613616,89408178544,89408178544
347,iroute,Find pollution with pollutantType CO around Lakeside District Convention Center,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000353,/domain1=1.94956(0.533078);/domain7=1.68589(0.488213);/domain5=1.6001(0.45804);/domain3=1.51041(0.519325);/domain6=1.31541(0.436514),1,1,0.786426,89600.0000,89608.1786,89608.1786,89616.3533,16.3533,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1786,8.1748,89600000000,89608178576,89608178576,89616353344
348,iroute,Search for pollution matching pollutantType CO near Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000302,/domain1=2.07674(0.560756);/domain5=2.02195(0.550047);/domain7=1.84199(0.523075);/domain2=1.5937(0.529883);/domain3=1.50865(0.518869),0,1,0.753902,89800.0000,89808.1736,89808.1736,89816.3484,16.3484,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1736,8.1748,89800000000,89808173648,89808173648,89816348416
349,iroute,Locate pollution having pollutantType CO close to Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000138,/domain5=2.17257(0.582897);/domain1=1.8483(0.511042);/domain7=1.65496(0.481303);/domain2=1.46668(0.497737);/domain3=1.36703(0.482288),0,1,0.775141,90000.0000,90008.1687,90008.1687,90016.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,90000000000,90008168720,90008168720,90016343488
350,iroute,Show traffic where laneDirection inbound in North Harbor Financial Row,0,traf_000019,/domain0,/domain0/data/doc/traf_000488,/domain2=1.69687(0.555996);/domain7=1.60681(0.465924);/domain0=1.35198(0.431651);/domain4=0.513398(0.250652);/domain1=0.491777(0.215833),0,1,0.657474,90200.0000,90207.7546,90208.0907,90215.8415,15.8415,-1,2,-1,3,1,1809,171,45,1108,0,0,1,1,0,,none,,redundant,7.7546,7.7508,90200000000,90207754592,90208090736,90215841536
351,iroute,List traffic that satisfy laneDirection inbound within North Harbor Financial Row,0,traf_000214,/domain0,/domain0/data/doc/traf_000259,/domain2=1.37895(0.475533);/domain7=1.36289(0.411981);/domain0=1.1412(0.382523);/domain4=0.510908(0.250036);/domain1=0.493125(0.216126),0,1,0.650824,90400.0000,90407.7546,90408.0907,90408.0907,8.0907,-1,2,-1,3,1,1809,171,45,1108,0,0,1,1,0,,none,,redundant,7.7546,0.0000,90400000000,90407754592,90408090736,90408090736
352,iroute,Which traffic have laneDirection inbound in North Harbor Civic Center?,0,traf_000085;traf_000364;traf_000556,/domain0,/domain0/data/doc/traf_000305,/domain7=1.90831(0.532601);/domain2=1.74049(0.567035);/domain0=1.57743(0.484198);/domain4=1.12002(0.400692);/domain1=0.739221(0.269682),0,1,0.724618,90600.0000,90607.7546,90608.0957,90615.8465,15.8465,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,7.7546,7.7508,90600000000,90607754592,90608095664,90615846464
353,iroute,Show traffic where roadType arterial in Eastshore Quarter Arts Quarter,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000546,/domain2=2.48893(0.756452);/domain7=2.13305(0.582302);/domain1=1.21142(0.372443);/domain0=0.985047(0.346128);/domain6=0.950345(0.348734),0,1,0.768342,90800.0000,90808.0907,90808.0907,90808.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,90800000000,90808090736,90808090736,90808090736
354,iroute,List traffic that satisfy roadType arterial within Eastshore Quarter Downtown,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000583,/domain2=2.59792(0.784037);/domain7=2.56622(0.678098);/domain1=1.69404(0.477471);/domain4=1.38387(0.465953);/domain0=1.322(0.424663),1,1,0.777806,91000.0000,91008.0907,91008.0907,91016.1875,16.1875,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,8.0968,91000000000,91008090736,91008090736,91016187536
355,iroute,Which traffic have roadType arterial in Eastshore Quarter Industrial Zone?,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000583,/domain2=2.49043(0.756832);/domain7=2.19268(0.59549);/domain1=1.78814(0.497949);/domain4=1.46424(0.485832);/domain3=1.37588(0.484573),1,1,0.736244,91200.0000,91208.0907,91208.0907,91208.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,91200000000,91208090736,91208090736,91208090736
356,iroute,"parking data: occupancyStatus full, zone Greenfield Park",7,p_000110;p_000118;p_000234;p_000250;p_000558,/domain7,/domain7/data/doc/p_000547,/domain7=2.66925(0.700883);/domain5=2.03326(0.552514);/domain0=2.01701(0.586652);/domain2=1.8182(0.589599);/domain1=1.60338(0.457741),0,1,0.787657,91400.0000,91406.6567,91408.1736,91408.1736,8.1736,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,0.0000,91400000000,91406656688,91408173616,91408173616
357,iroute,Report on parking with occupancyStatus full in Greenfield Park,7,p_000490,/domain7,/domain7/data/doc/p_000547,/domain7=2.14823(0.58566);/domain5=1.79861(0.501335);/domain0=1.46651(0.458346);/domain2=1.09607(0.405936);/domain1=0.840506(0.291724),0,1,0.807415,91600.0000,91606.6567,91608.1736,91608.1736,8.1736,-1,2,-1,4,1,2412,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,0.0000,91600000000,91606656688,91608173616,91608173616
358,iroute,Query parking meeting occupancyStatus full across Greenfield Park,7,p_000146;p_000158;p_000206;p_000478,/domain7,/domain7/data/doc/p_000314,/domain7=2.47118(0.65708);/domain5=2.03828(0.553609);/domain0=1.73374(0.520629);/domain2=1.54719(0.520671);/domain1=1.16725(0.362831),0,1,0.777355,91800.0000,91806.6567,91808.1736,91808.1736,8.1736,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,0.0000,91800000000,91806656688,91808173616,91808173616
359,iroute,Show traffic where laneDirection bidirectional in Eastshore Quarter Uptown,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=2.47443(0.752784);/domain7=2.26566(0.61163);/domain0=1.6047(0.490554);/domain5=1.58231(0.45416);/domain1=1.21684(0.373622),1,1,0.780430,92000.0000,92008.0907,92008.1835,92008.1835,8.1835,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,92000000000,92008090736,92008183520,92008183520
360,iroute,List traffic that satisfy laneDirection bidirectional within Eastshore Quarter Industrial Zone,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=2.40832(0.736052);/domain7=1.91964(0.535108);/domain1=1.45125(0.424636);/domain0=1.10127(0.373217);/domain4=0.998195(0.37056),1,1,0.764136,92200.0000,92208.0907,92208.0907,92208.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,92200000000,92208090736,92208090736,92208090736
361,iroute,Which traffic have laneDirection bidirectional in Eastshore Quarter Residential Block?,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=2.32397(0.714704);/domain7=2.01125(0.555366);/domain0=1.41186(0.445608);/domain5=1.17725(0.365814);/domain1=1.00492(0.327503),1,1,0.743072,92400.0000,92408.0907,92408.1835,92408.1835,8.1835,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,92400000000,92408090736,92408183520,92408183520
362,iroute,Show traffic where congestionLevel light in Lakeside District Industrial Zone,5,traf_000127;traf_000422;traf_000442;traf_000472,/domain5,/domain5/data/doc/traf_000245,/domain7=1.85242(0.52024);/domain5=1.85128(0.51169);/domain2=1.75286(0.570164);/domain1=1.3846(0.410131);/domain3=1.01699(0.391865),0,1,0.764844,92600.0000,92608.1737,92608.1737,92616.3485,16.3485,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.1737,8.1748,92600000000,92608173664,92608173664,92616348464
363,iroute,List traffic that satisfy congestionLevel light within Lakeside District Downtown,5,traf_000162;traf_000217;traf_000287,/domain5,/domain5/data/doc/traf_000422,/domain7=2.05364(0.564741);/domain5=1.73867(0.488262);/domain2=1.6396(0.541502);/domain1=1.13175(0.355104);/domain4=0.805728(0.322956),0,1,0.743685,92800.0000,92808.1737,92808.1737,92816.3485,16.3485,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.1737,8.1748,92800000000,92808173664,92808173664,92816348464
