qid	object_id	relevance
q0390	sl_000141	1
q0390	sl_000143	1
q0390	sl_000150	1
q0390	sl_000152	1
q0390	sl_000157	1
q0390	sl_000164	1
q0390	sl_000166	1
q0390	sl_000170	1
q0390	sl_000187	1
q0390	sl_000194	1
q0390	sl_000199	1
q0390	sl_000205	1
q0390	sl_000216	1
q0390	sl_000217	1
q0390	sl_000235	1
q0390	sl_000236	1
q0390	sl_000244	1
q0390	sl_000245	1
q0390	sl_000254	1
q0390	sl_000258	1
q0390	sl_000271	1
q0390	sl_000273	1
q0390	sl_000277	1
q0390	sl_000282	1
q0390	sl_000286	1
q0390	sl_000295	1
q0390	sl_000316	1
q0390	sl_000330	1
q0390	sl_000344	1
q0390	sl_000361	1
q0390	sl_000372	1
q0390	sl_000373	1
q0390	sl_000405	1
q0390	sl_000421	1
q0390	sl_000428	1
q0390	sl_000435	1
q0390	sl_000437	1
q0390	sl_000444	1
q0390	sl_000450	1
q0390	sl_000454	1
q0390	sl_000455	1
q0390	sl_000460	1
q0390	sl_000468	1
q0390	sl_000474	1
q0390	sl_000475	1
q0390	sl_000477	1
q0390	sl_000478	1
q0390	sl_000486	1
q0390	sl_000503	1
q0390	sl_000518	1
q0390	sl_000529	1
q0390	sl_000536	1
q0390	sl_000537	1
q0390	sl_000540	1
q0390	sl_000541	1
q0390	sl_000557	1
q0390	sl_000580	1
q0390	sl_000587	1
q0390	sl_000589	1
q0391	sl_000090	1
q0391	sl_000096	1
q0391	sl_000106	1
q0391	sl_000117	1
q0391	sl_000138	1
q0391	sl_000140	1
q0391	sl_000142	1
q0391	sl_000158	1
q0391	sl_000165	1
q0391	sl_000173	1
q0391	sl_000174	1
q0391	sl_000189	1
q0391	sl_000190	1
q0391	sl_000191	1
q0391	sl_000197	1
q0391	sl_000200	1
q0391	sl_000208	1
q0391	sl_000214	1
q0391	sl_000215	1
q0391	sl_000221	1
q0391	sl_000232	1
q0391	sl_000237	1
q0391	sl_000251	1
q0391	sl_000252	1
q0391	sl_000255	1
q0391	sl_000259	1
q0391	sl_000260	1
q0391	sl_000262	1
q0391	sl_000264	1
q0391	sl_000270	1
q0391	sl_000275	1
q0391	sl_000279	1
q0391	sl_000280	1
q0391	sl_000287	1
q0391	sl_000291	1
q0391	sl_000294	1
q0391	sl_000300	1
q0391	sl_000304	1
q0391	sl_000305	1
q0391	sl_000311	1
q0391	sl_000318	1
q0391	sl_000323	1
q0391	sl_000328	1
q0391	sl_000329	1
q0391	sl_000365	1
q0391	sl_000368	1
q0391	sl_000374	1
q0391	sl_000375	1
q0391	sl_000376	1
q0391	sl_000380	1
q0391	sl_000381	1
q0391	sl_000388	1
q0391	sl_000390	1
q0391	sl_000391	1
q0391	sl_000393	1
q0391	sl_000394	1
q0391	sl_000395	1
q0391	sl_000396	1
q0391	sl_000397	1
q0391	sl_000398	1
q0391	sl_000406	1
q0391	sl_000411	1
q0391	sl_000412	1
q0391	sl_000415	1
q0391	sl_000416	1
q0391	sl_000423	1
q0391	sl_000424	1
q0391	sl_000427	1
q0391	sl_000430	1
q0391	sl_000432	1
q0391	sl_000446	1
q0391	sl_000448	1
q0391	sl_000449	1
q0391	sl_000451	1
q0391	sl_000453	1
q0391	sl_000456	1
q0391	sl_000462	1
q0391	sl_000466	1
q0391	sl_000469	1
q0391	sl_000481	1
q0391	sl_000490	1
q0391	sl_000495	1
q0391	sl_000497	1
q0391	sl_000502	1
q0391	sl_000510	1
q0391	sl_000514	1
q0391	sl_000522	1
q0391	sl_000523	1
q0391	sl_000525	1
q0391	sl_000533	1
q0391	sl_000538	1
q0391	sl_000547	1
q0391	sl_000551	1
q0391	sl_000572	1
q0391	sl_000576	1
q0391	sl_000582	1
q0391	sl_000592	1
q0391	pol_000073	1
q0391	pol_000077	1
q0391	pol_000080	1
q0391	pol_000082	1
q0391	pol_000085	1
q0391	pol_000098	1
q0391	pol_000101	1
q0391	pol_000104	1
q0391	pol_000106	1
q0391	pol_000110	1
q0391	pol_000113	1
q0391	pol_000116	1
q0391	pol_000128	1
q0391	pol_000130	1
q0391	pol_000135	1
q0391	pol_000136	1
q0391	pol_000138	1
q0391	pol_000150	1
q0391	pol_000163	1
q0391	pol_000168	1
q0391	pol_000180	1
q0391	pol_000185	1
q0391	pol_000193	1
q0391	pol_000194	1
q0391	pol_000196	1
q0391	pol_000197	1
q0391	pol_000200	1
q0391	pol_000204	1
q0391	pol_000211	1
q0391	pol_000213	1
q0391	pol_000225	1
q0391	pol_000227	1
q0391	pol_000230	1
q0391	pol_000231	1
q0391	pol_000234	1
q0391	pol_000240	1
q0391	pol_000243	1
q0391	pol_000245	1
q0391	pol_000246	1
q0391	pol_000249	1
q0391	pol_000257	1
q0391	pol_000263	1
q0391	pol_000264	1
q0391	pol_000272	1
q0391	pol_000278	1
q0391	pol_000291	1
q0391	pol_000295	1
q0391	pol_000297	1
q0391	pol_000298	1
q0391	pol_000302	1
q0391	pol_000306	1
q0391	pol_000307	1
q0391	pol_000311	1
q0391	pol_000315	1
q0391	pol_000317	1
q0391	pol_000322	1
q0391	pol_000336	1
q0391	pol_000337	1
q0391	pol_000339	1
q0391	pol_000341	1
q0391	pol_000353	1
q0391	pol_000356	1
q0391	pol_000359	1
q0391	pol_000362	1
q0391	pol_000374	1
q0391	pol_000384	1
q0391	pol_000386	1
q0391	pol_000393	1
q0391	pol_000394	1
q0391	pol_000413	1
q0391	pol_000427	1
q0391	pol_000438	1
q0391	pol_000441	1
q0391	pol_000442	1
q0391	pol_000443	1
q0391	pol_000448	1
q0391	pol_000453	1
q0391	pol_000485	1
q0391	pol_000492	1
q0391	pol_000497	1
q0391	pol_000500	1
q0391	pol_000505	1
q0391	pol_000510	1
q0391	pol_000512	1
q0391	pol_000518	1
q0391	pol_000526	1
q0391	pol_000531	1
q0391	pol_000532	1
q0391	pol_000537	1
q0391	pol_000541	1
q0391	pol_000542	1
q0391	pol_000558	1
q0391	pol_000559	1
q0391	pol_000566	1
q0391	pol_000576	1
q0391	pol_000580	1
q0391	pol_000581	1
q0391	pol_000586	1
q0391	pol_000596	1
q0391	pol_000599	1
q0392	traf_000012	1
q0392	traf_000015	1
q0392	traf_000028	1
q0392	traf_000030	1
q0392	traf_000044	1
q0392	traf_000048	1
q0392	traf_000049	1
q0392	traf_000051	1
q0392	traf_000054	1
q0392	traf_000055	1
q0392	traf_000058	1
q0392	traf_000065	1
q0392	traf_000068	1
q0392	traf_000073	1
q0392	traf_000076	1
q0392	traf_000079	1
q0392	traf_000086	1
q0392	traf_000088	1
q0392	traf_000115	1
q0392	traf_000129	1
q0392	traf_000157	1
q0392	traf_000167	1
q0392	traf_000171	1
q0392	traf_000185	1
q0392	traf_000205	1
q0392	traf_000228	1
q0392	traf_000239	1
q0392	traf_000240	1
q0392	traf_000272	1
q0392	traf_000289	1
q0392	traf_000313	1
q0392	traf_000328	1
q0392	traf_000343	1
q0392	traf_000358	1
q0392	traf_000367	1
q0392	traf_000369	1
q0392	traf_000385	1
q0392	traf_000389	1
q0392	traf_000397	1
q0392	traf_000418	1
q0392	traf_000426	1
q0392	traf_000450	1
q0392	traf_000451	1
q0392	traf_000477	1
q0392	traf_000483	1
q0392	traf_000492	1
q0392	traf_000498	1
q0392	traf_000518	1
q0392	traf_000582	1
q0392	traf_000595	1
q0392	pol_000011	1
q0392	pol_000035	1
q0392	pol_000039	1
q0392	pol_000054	1
q0392	pol_000065	1
q0392	pol_000079	1
q0392	pol_000084	1
q0392	pol_000097	1
q0392	pol_000112	1
q0392	pol_000120	1
q0392	pol_000134	1
q0392	pol_000174	1
q0392	pol_000210	1
q0392	pol_000216	1
q0392	pol_000221	1
q0392	pol_000252	1
q0392	pol_000256	1
q0392	pol_000258	1
q0392	pol_000265	1
q0392	pol_000283	1
q0392	pol_000286	1
q0392	pol_000301	1
q0392	pol_000318	1
q0392	pol_000334	1
q0392	pol_000352	1
q0392	pol_000365	1
q0392	pol_000378	1
q0392	pol_000383	1
q0392	pol_000385	1
q0392	pol_000387	1
q0392	pol_000395	1
q0392	pol_000396	1
q0392	pol_000399	1
q0392	pol_000402	1
q0392	pol_000424	1
q0392	pol_000429	1
q0392	pol_000432	1
q0392	pol_000434	1
q0392	pol_000435	1
q0392	pol_000440	1
q0392	pol_000466	1
q0392	pol_000471	1
q0392	pol_000475	1
q0392	pol_000493	1
q0392	pol_000494	1
q0392	pol_000501	1
q0392	pol_000504	1
q0392	pol_000507	1
q0392	pol_000521	1
q0392	pol_000525	1
q0392	pol_000534	1
q0392	pol_000547	1
q0392	pol_000555	1
q0392	pol_000560	1
q0392	pol_000561	1
q0392	pol_000562	1
q0392	pol_000579	1
q0393	traf_000002	1
q0393	traf_000005	1
q0393	traf_000006	1
q0393	traf_000007	1
q0393	traf_000016	1
q0393	traf_000018	1
q0393	traf_000021	1
q0393	traf_000033	1
q0393	traf_000034	1
q0393	traf_000035	1
q0393	traf_000036	1
q0393	traf_000040	1
q0393	traf_000046	1
q0393	traf_000052	1
q0393	traf_000056	1
q0393	traf_000060	1
q0393	traf_000069	1
q0393	traf_000072	1
q0393	traf_000083	1
q0393	traf_000098	1
q0393	traf_000114	1
q0393	traf_000133	1
q0393	traf_000139	1
q0393	traf_000141	1
q0393	traf_000163	1
q0393	traf_000166	1
q0393	traf_000181	1
q0393	traf_000194	1
q0393	traf_000226	1
q0393	traf_000227	1
q0393	traf_000242	1
q0393	traf_000278	1
q0393	traf_000298	1
q0393	traf_000315	1
q0393	traf_000323	1
q0393	traf_000336	1
q0393	traf_000356	1
q0393	traf_000365	1
q0393	traf_000404	1
q0393	traf_000408	1
q0393	traf_000482	1
q0393	traf_000486	1
q0393	traf_000495	1
q0393	traf_000530	1
q0393	traf_000534	1
q0393	traf_000546	1
q0393	traf_000554	1
q0393	traf_000555	1
q0393	traf_000558	1
q0393	traf_000583	1
q0393	pol_000005	1
q0393	pol_000008	1
q0393	pol_000024	1
q0393	pol_000028	1
q0393	pol_000030	1
q0393	pol_000042	1
q0393	pol_000045	1
q0393	pol_000053	1
q0393	pol_000075	1
q0393	pol_000092	1
q0393	pol_000100	1
q0393	pol_000105	1
q0393	pol_000117	1
q0393	pol_000118	1
q0393	pol_000154	1
q0393	pol_000156	1
q0393	pol_000158	1
q0393	pol_000161	1
q0393	pol_000162	1
q0393	pol_000198	1
q0393	pol_000199	1
q0393	pol_000207	1
q0393	pol_000235	1
q0393	pol_000266	1
q0393	pol_000280	1
q0393	pol_000287	1
q0393	pol_000324	1
q0393	pol_000325	1
q0393	pol_000332	1
q0393	pol_000347	1
q0393	pol_000361	1
q0393	pol_000367	1
q0393	pol_000370	1
q0393	pol_000389	1
q0393	pol_000397	1
q0393	pol_000412	1
q0393	pol_000415	1
q0393	pol_000426	1
q0393	pol_000433	1
q0393	pol_000436	1
q0393	pol_000446	1
q0393	pol_000449	1
q0393	pol_000451	1
q0393	pol_000455	1
q0393	pol_000457	1
q0393	pol_000458	1
q0393	pol_000486	1
q0393	pol_000528	1
q0393	pol_000552	1
q0393	pol_000564	1
q0394	p_000001	1
q0394	p_000011	1
q0394	p_000013	1
q0394	p_000016	1
q0394	p_000062	1
q0394	p_000064	1
q0394	p_000078	1
q0394	p_000122	1
q0394	p_000124	1
q0394	p_000130	1
q0394	p_000150	1
q0394	p_000168	1
q0394	p_000205	1
q0394	p_000236	1
q0394	p_000247	1
q0394	p_000251	1
q0394	p_000252	1
q0394	p_000263	1
q0394	p_000270	1
q0394	p_000309	1
q0394	p_000312	1
q0394	p_000333	1
q0394	p_000338	1
q0394	p_000339	1
q0394	p_000345	1
q0394	p_000348	1
q0394	p_000358	1
q0394	p_000360	1
q0394	p_000367	1
q0394	p_000369	1
q0394	p_000373	1
q0394	p_000386	1
q0394	p_000389	1
q0394	p_000390	1
q0394	p_000404	1
q0394	p_000424	1
q0394	p_000425	1
q0394	p_000453	1
q0394	p_000464	1
q0394	p_000468	1
q0394	p_000507	1
q0394	p_000517	1
q0394	p_000521	1
q0394	p_000554	1
q0394	p_000560	1
q0394	p_000570	1
q0394	p_000577	1
q0394	p_000579	1
q0394	p_000588	1
q0394	p_000593	1
q0394	pol_000012	1
q0394	pol_000026	1
q0394	pol_000036	1
q0394	pol_000043	1
q0394	pol_000046	1
q0394	pol_000052	1
q0394	pol_000056	1
q0394	pol_000057	1
q0394	pol_000058	1
q0394	pol_000060	1
q0394	pol_000062	1
q0394	pol_000063	1
q0394	pol_000070	1
q0394	pol_000074	1
q0394	pol_000115	1
q0394	pol_000127	1
q0394	pol_000139	1
q0394	pol_000143	1
q0394	pol_000157	1
q0394	pol_000159	1
q0394	pol_000164	1
q0394	pol_000167	1
q0394	pol_000177	1
q0394	pol_000182	1
q0394	pol_000188	1
q0394	pol_000206	1
q0394	pol_000233	1
q0394	pol_000238	1
q0394	pol_000261	1
q0394	pol_000269	1
q0394	pol_000293	1
q0394	pol_000326	1
q0394	pol_000338	1
q0394	pol_000340	1
q0394	pol_000360	1
q0394	pol_000381	1
q0394	pol_000404	1
q0394	pol_000419	1
q0394	pol_000439	1
q0394	pol_000456	1
q0394	pol_000479	1
q0394	pol_000480	1
q0394	pol_000484	1
q0394	pol_000517	1
q0394	pol_000529	1
q0394	pol_000530	1
q0394	pol_000536	1
q0394	pol_000577	1
q0394	pol_000583	1
q0394	pol_000598	1
q0395	pol_000007	1
q0395	pol_000017	1
q0395	pol_000019	1
q0395	pol_000023	1
q0395	pol_000032	1
q0395	pol_000034	1
q0395	pol_000037	1
q0395	pol_000047	1
q0395	pol_000055	1
q0395	pol_000081	1
q0395	pol_000094	1
q0395	pol_000129	1
q0395	pol_000137	1
q0395	pol_000145	1
q0395	pol_000171	1
q0395	pol_000183	1
q0395	pol_000201	1
q0395	pol_000232	1
q0395	pol_000237	1
q0395	pol_000244	1
q0395	pol_000247	1
q0395	pol_000248	1
q0395	pol_000254	1
q0395	pol_000275	1
q0395	pol_000277	1
q0395	pol_000289	1
q0395	pol_000292	1
q0395	pol_000299	1
q0395	pol_000310	1
q0395	pol_000328	1
q0395	pol_000330	1
q0395	pol_000346	1
q0395	pol_000357	1
q0395	pol_000358	1
q0395	pol_000366	1
q0395	pol_000368	1
q0395	pol_000371	1
q0395	pol_000375	1
q0395	pol_000377	1
q0395	pol_000382	1
q0395	pol_000388	1
q0395	pol_000401	1
q0395	pol_000416	1
q0395	pol_000417	1
q0395	pol_000421	1
q0395	pol_000445	1
q0395	pol_000459	1
q0395	pol_000463	1
q0395	pol_000464	1
q0395	pol_000487	1
q0395	pol_000495	1
q0395	pol_000503	1
q0395	pol_000514	1
q0395	pol_000535	1
q0395	pol_000545	1
q0395	pol_000553	1
q0395	pol_000554	1
q0395	pol_000557	1
q0395	pol_000571	1
q0395	pol_000573	1
q0395	pol_000578	1
q0395	pol_000582	1
q0395	pol_000588	1
q0395	pol_000595	1
q0395	sl_000001	1
q0395	sl_000002	1
q0395	sl_000016	1
q0395	sl_000025	1
q0395	sl_000026	1
q0395	sl_000037	1
q0395	sl_000043	1
q0395	sl_000053	1
q0395	sl_000060	1
q0395	sl_000068	1
q0395	sl_000077	1
q0395	sl_000081	1
q0395	sl_000082	1
q0395	sl_000084	1
q0395	sl_000092	1
q0395	sl_000094	1
q0395	sl_000095	1
q0395	sl_000104	1
q0395	sl_000110	1
q0395	sl_000118	1
q0395	sl_000123	1
q0395	sl_000124	1
q0395	sl_000130	1
q0395	sl_000134	1
q0395	sl_000136	1
q0395	sl_000141	1
q0395	sl_000143	1
q0395	sl_000150	1
q0395	sl_000152	1
q0395	sl_000157	1
q0395	sl_000164	1
q0395	sl_000166	1
q0395	sl_000170	1
q0395	sl_000187	1
q0395	sl_000194	1
q0395	sl_000199	1
q0395	sl_000205	1
q0395	sl_000216	1
q0395	sl_000217	1
q0395	sl_000235	1
q0395	sl_000236	1
q0395	sl_000244	1
q0395	sl_000245	1
q0395	sl_000254	1
q0395	sl_000258	1
q0395	sl_000271	1
q0395	sl_000273	1
q0395	sl_000277	1
q0395	sl_000282	1
q0395	sl_000286	1
q0395	sl_000295	1
q0395	sl_000316	1
q0395	sl_000330	1
q0395	sl_000344	1
q0395	sl_000361	1
q0395	sl_000372	1
q0395	sl_000373	1
q0395	sl_000405	1
q0395	sl_000421	1
q0395	sl_000428	1
q0395	sl_000435	1
q0395	sl_000437	1
q0395	sl_000444	1
q0395	sl_000450	1
q0395	sl_000454	1
q0395	sl_000455	1
q0395	sl_000460	1
q0395	sl_000468	1
q0395	sl_000474	1
q0395	sl_000475	1
q0395	sl_000477	1
q0395	sl_000478	1
q0395	sl_000486	1
q0395	sl_000503	1
q0395	sl_000518	1
q0395	sl_000529	1
q0395	sl_000536	1
q0395	sl_000537	1
q0395	sl_000540	1
q0395	sl_000541	1
q0395	sl_000557	1
q0395	sl_000580	1
q0395	sl_000587	1
q0395	sl_000589	1
q0396	traf_000002	1
q0396	traf_000005	1
q0396	traf_000006	1
q0396	traf_000007	1
q0396	traf_000016	1
q0396	traf_000018	1
q0396	traf_000021	1
q0396	traf_000033	1
q0396	traf_000034	1
q0396	traf_000035	1
q0396	traf_000036	1
q0396	traf_000040	1
q0396	traf_000046	1
q0396	traf_000052	1
q0396	traf_000056	1
q0396	traf_000060	1
q0396	traf_000069	1
q0396	traf_000072	1
q0396	traf_000083	1
q0396	traf_000098	1
q0396	traf_000114	1
q0396	traf_000133	1
q0396	traf_000139	1
q0396	traf_000141	1
q0396	traf_000163	1
q0396	traf_000166	1
q0396	traf_000181	1
q0396	traf_000194	1
q0396	traf_000226	1
q0396	traf_000227	1
q0396	traf_000242	1
q0396	traf_000278	1
q0396	traf_000298	1
q0396	traf_000315	1
q0396	traf_000323	1
q0396	traf_000336	1
q0396	traf_000356	1
q0396	traf_000365	1
q0396	traf_000404	1
q0396	traf_000408	1
q0396	traf_000482	1
q0396	traf_000486	1
q0396	traf_000495	1
q0396	traf_000530	1
q0396	traf_000534	1
q0396	traf_000546	1
q0396	traf_000554	1
q0396	traf_000555	1
q0396	traf_000558	1
q0396	traf_000583	1
q0396	pol_000005	1
q0396	pol_000008	1
q0396	pol_000024	1
q0396	pol_000028	1
q0396	pol_000030	1
q0396	pol_000042	1
q0396	pol_000045	1
q0396	pol_000053	1
q0396	pol_000075	1
q0396	pol_000092	1
q0396	pol_000100	1
q0396	pol_000105	1
q0396	pol_000117	1
q0396	pol_000118	1
q0396	pol_000154	1
q0396	pol_000156	1
q0396	pol_000158	1
q0396	pol_000161	1
q0396	pol_000162	1
q0396	pol_000198	1
q0396	pol_000199	1
q0396	pol_000207	1
q0396	pol_000235	1
q0396	pol_000266	1
q0396	pol_000280	1
q0396	pol_000287	1
q0396	pol_000324	1
q0396	pol_000325	1
q0396	pol_000332	1
q0396	pol_000347	1
q0396	pol_000361	1
q0396	pol_000367	1
q0396	pol_000370	1
q0396	pol_000389	1
q0396	pol_000397	1
q0396	pol_000412	1
q0396	pol_000415	1
q0396	pol_000426	1
q0396	pol_000433	1
q0396	pol_000436	1
q0396	pol_000446	1
q0396	pol_000449	1
q0396	pol_000451	1
q0396	pol_000455	1
q0396	pol_000457	1
q0396	pol_000458	1
q0396	pol_000486	1
q0396	pol_000528	1
q0396	pol_000552	1
q0396	pol_000564	1
q0397	pol_000005	1
q0397	pol_000008	1
q0397	pol_000024	1
q0397	pol_000028	1
q0397	pol_000030	1
q0397	pol_000042	1
q0397	pol_000045	1
q0397	pol_000053	1
q0397	pol_000075	1
q0397	pol_000092	1
q0397	pol_000100	1
q0397	pol_000105	1
q0397	pol_000117	1
q0397	pol_000118	1
q0397	pol_000154	1
q0397	pol_000156	1
q0397	pol_000158	1
q0397	pol_000161	1
q0397	pol_000162	1
q0397	pol_000198	1
q0397	pol_000199	1
q0397	pol_000207	1
q0397	pol_000235	1
q0397	pol_000266	1
q0397	pol_000280	1
q0397	pol_000287	1
q0397	pol_000324	1
q0397	pol_000325	1
q0397	pol_000332	1
q0397	pol_000347	1
q0397	pol_000361	1
q0397	pol_000367	1
q0397	pol_000370	1
q0397	pol_000389	1
q0397	pol_000397	1
q0397	pol_000412	1
q0397	pol_000415	1
q0397	pol_000426	1
q0397	pol_000433	1
q0397	pol_000436	1
q0397	pol_000446	1
q0397	pol_000449	1
q0397	pol_000451	1
q0397	pol_000455	1
q0397	pol_000457	1
q0397	pol_000458	1
q0397	pol_000486	1
q0397	pol_000528	1
q0397	pol_000552	1
q0397	pol_000564	1
q0397	traf_000002	1
q0397	traf_000005	1
q0397	traf_000006	1
q0397	traf_000007	1
q0397	traf_000016	1
q0397	traf_000018	1
q0397	traf_000021	1
q0397	traf_000033	1
q0397	traf_000034	1
q0397	traf_000035	1
q0397	traf_000036	1
q0397	traf_000040	1
q0397	traf_000046	1
q0397	traf_000052	1
q0397	traf_000056	1
q0397	traf_000060	1
q0397	traf_000069	1
q0397	traf_000072	1
q0397	traf_000083	1
q0397	traf_000098	1
q0397	traf_000114	1
q0397	traf_000133	1
q0397	traf_000139	1
q0397	traf_000141	1
q0397	traf_000163	1
q0397	traf_000166	1
q0397	traf_000181	1
q0397	traf_000194	1
q0397	traf_000226	1
q0397	traf_000227	1
q0397	traf_000242	1
q0397	traf_000278	1
q0397	traf_000298	1
q0397	traf_000315	1
q0397	traf_000323	1
q0397	traf_000336	1
q0397	traf_000356	1
q0397	traf_000365	1
q0397	traf_000404	1
q0397	traf_000408	1
q0397	traf_000482	1
q0397	traf_000486	1
q0397	traf_000495	1
q0397	traf_000530	1
q0397	traf_000534	1
q0397	traf_000546	1
q0397	traf_000554	1
q0397	traf_000555	1
q0397	traf_000558	1
q0397	traf_000583	1
q0398	p_000002	1
q0398	p_000006	1
q0398	p_000010	1
q0398	p_000014	1
q0398	p_000017	1
q0398	p_000018	1
q0398	p_000019	1
q0398	p_000020	1
q0398	p_000021	1
q0398	p_000026	1
q0398	p_000027	1
q0398	p_000028	1
q0398	p_000031	1
q0398	p_000036	1
q0398	p_000038	1
q0398	p_000040	1
q0398	p_000042	1
q0398	p_000045	1
q0398	p_000092	1
q0398	p_000094	1
q0398	p_000104	1
q0398	p_000170	1
q0398	p_000175	1
q0398	p_000188	1
q0398	p_000232	1
q0398	p_000233	1
q0398	p_000242	1
q0398	p_000249	1
q0398	p_000262	1
q0398	p_000276	1
q0398	p_000279	1
q0398	p_000331	1
q0398	p_000336	1
q0398	p_000364	1
q0398	p_000380	1
q0398	p_000394	1
q0398	p_000398	1
q0398	p_000402	1
q0398	p_000431	1
q0398	p_000434	1
q0398	p_000451	1
q0398	p_000454	1
q0398	p_000492	1
q0398	p_000503	1
q0398	p_000536	1
q0398	p_000549	1
q0398	p_000553	1
q0398	p_000562	1
q0398	p_000586	1
q0398	p_000587	1
q0398	sl_000014	1
q0398	sl_000015	1
q0398	sl_000017	1
q0398	sl_000022	1
q0398	sl_000035	1
q0398	sl_000036	1
q0398	sl_000047	1
q0398	sl_000051	1
q0398	sl_000058	1
q0398	sl_000061	1
q0398	sl_000066	1
q0398	sl_000067	1
q0398	sl_000073	1
q0398	sl_000076	1
q0398	sl_000083	1
q0398	sl_000086	1
q0398	sl_000097	1
q0398	sl_000133	1
q0398	sl_000139	1
q0398	sl_000146	1
q0398	sl_000168	1
q0398	sl_000183	1
q0398	sl_000196	1
q0398	sl_000207	1
q0398	sl_000219	1
q0398	sl_000220	1
q0398	sl_000224	1
q0398	sl_000225	1
q0398	sl_000226	1
q0398	sl_000228	1
q0398	sl_000250	1
q0398	sl_000265	1
q0398	sl_000276	1
q0398	sl_000298	1
q0398	sl_000306	1
q0398	sl_000327	1
q0398	sl_000349	1
q0398	sl_000351	1
q0398	sl_000378	1
q0398	sl_000387	1
q0398	sl_000400	1
q0398	sl_000402	1
q0398	sl_000441	1
q0398	sl_000443	1
q0398	sl_000504	1
q0398	sl_000552	1
q0398	sl_000561	1
q0398	sl_000568	1
q0398	sl_000575	1
q0398	sl_000598	1
q0399	p_000004	1
q0399	p_000007	1
q0399	p_000008	1
q0399	p_000009	1
q0399	p_000024	1
q0399	p_000025	1
q0399	p_000033	1
q0399	p_000034	1
q0399	p_000050	1
q0399	p_000063	1
q0399	p_000066	1
q0399	p_000068	1
q0399	p_000085	1
q0399	p_000095	1
q0399	p_000096	1
q0399	p_000102	1
q0399	p_000105	1
q0399	p_000113	1
q0399	p_000129	1
q0399	p_000131	1
q0399	p_000138	1
q0399	p_000148	1
q0399	p_000151	1
q0399	p_000161	1
q0399	p_000165	1
q0399	p_000174	1
q0399	p_000193	1
q0399	p_000196	1
q0399	p_000204	1
q0399	p_000208	1
q0399	p_000211	1
q0399	p_000212	1
q0399	p_000218	1
q0399	p_000220	1
q0399	p_000230	1
q0399	p_000237	1
q0399	p_000258	1
q0399	p_000261	1
q0399	p_000271	1
q0399	p_000283	1
q0399	p_000287	1
q0399	p_000299	1
q0399	p_000306	1
q0399	p_000324	1
q0399	p_000329	1
q0399	p_000342	1
q0399	p_000349	1
q0399	p_000359	1
q0399	p_000370	1
q0399	p_000378	1
q0399	p_000387	1
q0399	p_000419	1
q0399	p_000420	1
q0399	p_000422	1
q0399	p_000427	1
q0399	p_000429	1
q0399	p_000437	1
q0399	p_000456	1
q0399	p_000459	1
q0399	p_000461	1
q0399	p_000467	1
q0399	p_000470	1
q0399	p_000499	1
q0399	p_000518	1
q0399	p_000527	1
q0399	p_000528	1
q0399	p_000542	1
q0399	p_000548	1
q0399	p_000566	1
q0399	p_000571	1
q0399	p_000572	1
q0399	p_000592	1
q0399	p_000595	1
q0399	p_000596	1
q0399	traf_000013	1
q0399	traf_000019	1
q0399	traf_000024	1
q0399	traf_000041	1
q0399	traf_000064	1
q0399	traf_000082	1
q0399	traf_000085	1
q0399	traf_000101	1
q0399	traf_000104	1
q0399	traf_000107	1
q0399	traf_000110	1
q0399	traf_000113	1
q0399	traf_000119	1
q0399	traf_000131	1
q0399	traf_000142	1
q0399	traf_000155	1
q0399	traf_000170	1
q0399	traf_000178	1
q0399	traf_000180	1
q0399	traf_000186	1
q0399	traf_000200	1
q0399	traf_000203	1
q0399	traf_000210	1
q0399	traf_000214	1
q0399	traf_000216	1
q0399	traf_000232	1
q0399	traf_000248	1
q0399	traf_000249	1
q0399	traf_000255	1
q0399	traf_000259	1
q0399	traf_000262	1
q0399	traf_000267	1
q0399	traf_000296	1
q0399	traf_000303	1
q0399	traf_000305	1
q0399	traf_000320	1
q0399	traf_000327	1
q0399	traf_000332	1
q0399	traf_000337	1
q0399	traf_000339	1
q0399	traf_000354	1
q0399	traf_000364	1
q0399	traf_000381	1
q0399	traf_000392	1
q0399	traf_000405	1
q0399	traf_000411	1
q0399	traf_000419	1
q0399	traf_000421	1
q0399	traf_000439	1
q0399	traf_000447	1
q0399	traf_000454	1
q0399	traf_000455	1
q0399	traf_000462	1
q0399	traf_000488	1
q0399	traf_000494	1
q0399	traf_000499	1
q0399	traf_000502	1
q0399	traf_000506	1
q0399	traf_000510	1
q0399	traf_000516	1
q0399	traf_000528	1
q0399	traf_000535	1
q0399	traf_000538	1
q0399	traf_000539	1
q0399	traf_000540	1
q0399	traf_000543	1
q0399	traf_000556	1
q0399	traf_000569	1
q0399	traf_000576	1
q0399	traf_000579	1
q0400	sl_000023	1
q0400	sl_000030	1
q0400	sl_000042	1
q0400	sl_000054	1
q0400	sl_000057	1
q0400	sl_000069	1
q0400	sl_000070	1
q0400	sl_000072	1
q0400	sl_000074	1
q0400	sl_000079	1
q0400	sl_000080	1
q0400	sl_000093	1
q0400	sl_000102	1
q0400	sl_000116	1
q0400	sl_000122	1
q0400	sl_000125	1
q0400	sl_000145	1
q0400	sl_000148	1
q0400	sl_000149	1
q0400	sl_000153	1
q0400	sl_000154	1
q0400	sl_000155	1
q0400	sl_000161	1
q0400	sl_000162	1
q0400	sl_000178	1
