qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
293,tag,Find streetlight with lanternModel HPS around Westside Heights Shopping Mall,1,sl_000546,/domain6,/domain6/data/doc/sl_000092,/domain6=0.7474;/domain5=0.7166;/domain4=0.6618,0,0,0.716597,78800.0000,78808.1882,78808.1882,78815.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,7.6147,78800000000,78808188224,78808188224,78815802928
294,tag,Search for streetlight matching lanternModel HPS near Westside Heights Botanical Garden,1,sl_000062,/domain5,/domain5/data/doc/sl_000140,/domain5=0.7102;/domain6=0.6620;/domain4=0.6042,0,0,0.710152,79000.0000,79008.1882,79008.1882,79016.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,79000000000,79008188224,79008188224,79016362928
295,tag,Locate streetlight having lanternModel HPS close to Westside Heights Botanical Garden,1,sl_000274;sl_000346,/domain5,/domain5/data/doc/sl_000140,/domain5=0.7685;/domain6=0.7146;/domain4=0.6645,0,0,0.768470,79200.0000,79208.1882,79208.1882,79208.1882,8.1882,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,79200000000,79208188224,79208188224,79208188224
296,tag,"parking data: category underground, zone South Hills",3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain4,/domain4/data/doc/p_900322,/domain4=0.6122;/domain5=0.6064,0,0,0.606432,79400.0000,79408.1882,79408.1882,79414.5329,14.5329,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,79400000000,79408188208,79408188208,79414532880
297,tag,Report on parking with category underground in South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain5,/domain5/data/doc/p_000423,/domain5=0.6305;/domain4=0.6100,0,0,0.630537,79600.0000,79608.1882,79608.1882,79616.3629,16.3629,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,79600000000,79608188208,79608188208,79616362880
298,tag,Query parking meeting category underground across South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain3,/domain3/data/doc/p_000345,/domain3=0.6778;/domain6=0.6757;/domain2=0.6590;/domain5=0.6477;/domain4=0.6449,1,1,0.647691,79800.0000,79808.1931,79808.1931,79814.7178,14.7178,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,,none,,redundant,8.1931,6.5247,79800000000,79808193120,79808193120,79814717792
299,tag,"pollution data: source_type traffic, zone Eastshore Quarter",2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain4,/domain4/data/doc/pol_000471,/domain4=0.6352;/domain6=0.5721;/domain5=0.5717,0,0,0.571677,80000.0000,80008.1833,80008.1833,80014.5281,14.5281,-1,2,-1,8,1,4808,1313,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,6.3447,80000000000,80008183344,80008183344,80014528080
300,tag,Report on pollution with source_type traffic in Eastshore Quarter,2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain4,/domain4/data/doc/pol_000579,/domain4=0.5800;/domain5=0.5651;/domain6=0.5385,0,0,0.565107,80200.0000,80208.1833,80208.1833,80214.5281,14.5281,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,6.3447,80200000000,80208183328,80208183328,80214528064
301,tag,Query pollution meeting source_type traffic across Eastshore Quarter,2,pol_000030;pol_000042;pol_000118;pol_000154;pol_000158;pol_000162;pol_000198;pol_000266;pol_000370;pol_000426;pol_000446;pol_000458;pol_000486,/domain2,/domain2/data/doc/pol_000158,/domain2=0.7024;/domain4=0.5959;/domain5=0.5688,1,1,0.568804,80400.0000,80408.1784,80408.1784,80416.2752,16.2752,-1,2,-1,8,1,4808,1314,42,1107,0,0,1,1,0,,none,,redundant,8.1784,8.0967,80400000000,80408178432,80408178432,80416275168
302,tag,"streetlight data: lanternModel HPS, zone Westside Heights",1,sl_000546,/domain6,/domain6/data/doc/sl_000092,/domain6=0.6494;/domain5=0.6409;/domain4=0.5396,0,0,0.640851,80600.0000,80608.1882,80608.1882,80608.1882,8.1882,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,80600000000,80608188224,80608188224,80608188224
303,tag,Report on streetlight with lanternModel HPS in Westside Heights,1,sl_000498;sl_000542,/domain7,/domain7/data/doc/sl_000550,/domain7=0.7232;/domain5=0.6789;/domain4=0.6681;/domain0=0.6400,0,0,0.678941,80800.0000,80808.1980,80808.1980,80814.8608,14.8608,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,6.6627,80800000000,80808198048,80808198048,80814860752
304,tag,Query streetlight meeting lanternModel HPS across Westside Heights,1,sl_000526,/domain5,/domain5/data/doc/sl_000138,/domain5=0.5956;/domain6=0.5946;/domain2=0.5531;/domain3=0.5397;/domain4=0.5206,0,0,0.595559,81000.0000,81008.1980,81008.1980,81016.3728,16.3728,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,8.1747,81000000000,81008198048,81008198048,81016372752
305,tag,Find pollution with source_type naturalBackground around Midtown Center Main Station,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000579,/domain4=0.6425;/domain7=0.6051;/domain5=0.5245,0,1,0.524486,81200.0000,81208.1735,81208.1735,81208.1735,8.1735,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,0.0000,81200000000,81208173464,81208173464,81208173464
306,tag,Search for pollution matching source_type naturalBackground near Midtown Center Main Station,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000352,/domain4=0.7030;/domain7=0.6410;/domain5=0.5882,1,1,0.588153,81400.0000,81408.1735,81408.1735,81414.5182,14.5182,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,,none,,redundant,8.1735,6.3447,81400000000,81408173464,81408173464,81414518200
307,tag,Locate pollution having source_type naturalBackground close to Midtown Center Botanical Garden,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000434,/domain4=0.7222;/domain7=0.6562;/domain5=0.5917,0,1,0.591745,81600.0000,81608.1735,81608.1735,81614.5182,14.5182,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,6.3447,81600000000,81608173464,81608173464,81614518200
308,tag,Show streetlight where powerState on in Lakeside District Downtown,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000497,/domain5=0.8360;/domain4=0.6161;/domain2=0.6028,1,1,0.836016,81800.0000,81808.1735,81808.1735,81816.3482,16.3482,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,,none,,redundant,8.1735,8.1747,81800000000,81808173488,81808173488,81816348192
309,tag,List streetlight that satisfy powerState on within Lakeside District Waterfront,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000497,/domain5=0.8052;/domain2=0.6100;/domain4=0.5665,1,1,0.805239,82000.0000,82008.1735,82008.1735,82008.1735,8.1735,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,,none,,redundant,8.1735,0.0000,82000000000,82008173488,82008173488,82008173488
310,tag,Which streetlight have powerState on in Lakeside District Commercial Strip?,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000305;sl_000329;sl_000365;sl_000381;sl_000393;sl_000397;sl_000449;sl_000453;sl_000469;sl_000481;sl_000497;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000381,/domain5=0.8061;/domain2=0.6286;/domain4=0.6013,1,1,0.806125,82200.0000,82208.1735,82208.1735,82216.3482,16.3482,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,,none,,redundant,8.1735,8.1747,82200000000,82208173488,82208173488,82216348192
311,tag,Show streetlight where status defectiveLamp in South Hills Transit Hub,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain7,/domain7/data/doc/sl_000550,/domain7=0.7752;/domain5=0.7329;/domain0=0.7171;/domain4=0.7146,0,0,0.732892,82400.0000,82408.1980,82408.1980,82408.1980,8.1980,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,0.0000,82400000000,82408198048,82408198048,82408198048
312,tag,List streetlight that satisfy status defectiveLamp within South Hills Arts Quarter,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain4,/domain4/data/doc/sl_000402,/domain4=0.7518;/domain5=0.7443;/domain6=0.7289,0,0,0.744343,82600.0000,82608.1882,82608.1882,82614.5329,14.5329,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,82600000000,82608188224,82608188224,82614532928
313,tag,Which streetlight have status defectiveLamp in South Hills Residential Block?,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain7,/domain7/data/doc/sl_000550,/domain7=0.7625;/domain0=0.7328;/domain4=0.7300;/domain5=0.7204,0,0,0.720402,82800.0000,82808.1980,82808.1980,82808.1980,8.1980,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,0.0000,82800000000,82808198048,82808198048,82808198048
314,tag,"pollution data: source_type industrial, zone Old Town Core",6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain4,/domain4/data/doc/pol_000471,/domain4=0.6611;/domain0=0.6304;/domain7=0.5789;/domain5=0.5665,0,0,0.566485,83000.0000,83008.1932,83008.1932,83014.5379,14.5379,-1,2,-1,8,1,4808,1313,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1932,6.3447,83000000000,83008193168,83008193168,83014537904
315,tag,Report on pollution with source_type industrial in Old Town Core,6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain4,/domain4/data/doc/pol_000471,/domain4=0.5578;/domain0=0.4945;/domain7=0.4783;/domain5=0.4608,0,0,0.460811,83200.0000,83208.1932,83208.1932,83208.1932,8.1932,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1932,0.0000,83200000000,83208193152,83208193152,83208193152
316,tag,Query pollution meeting source_type industrial across Old Town Core,6,pol_000017;pol_000037;pol_000081;pol_000129;pol_000137;pol_000145;pol_000201;pol_000237;pol_000277;pol_000289;pol_000357;pol_000377;pol_000401;pol_000417;pol_000421;pol_000445;pol_000545;pol_000553;pol_000557;pol_000573,/domain4,/domain4/data/doc/pol_000471,/domain4=0.5771;/domain7=0.5298;/domain5=0.5260;/domain2=0.5187,0,0,0.525969,83400.0000,83408.1980,83408.1980,83408.1980,8.1980,-1,2,-1,8,1,4805,1311,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,0.0000,83400000000,83408198040,83408198040,83408198040
317,tag,Show streetlight where lanternModel HPS in Greenfield Park Transit Hub,7,sl_000122;sl_000162;sl_000290;sl_000570,/domain7,/domain7/data/doc/sl_000324,/domain7=0.7274;/domain0=0.6110;/domain4=0.5608;/domain5=0.5558,0,1,0.555757,83600.0000,83608.1980,83608.1980,83614.8608,14.8608,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1980,6.6627,83600000000,83608198048,83608198048,83614860752
318,tag,List streetlight that satisfy lanternModel HPS within Greenfield Park Civic Center,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000371,/domain7=0.7086;/domain0=0.6160;/domain5=0.5987;/domain4=0.5920,0,1,0.598650,83800.0000,83808.1980,83808.1980,83814.8608,14.8608,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1980,6.6627,83800000000,83808198048,83808198048,83814860752
319,tag,Which streetlight have lanternModel HPS in Greenfield Park Residential Block?,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain6,/domain6/data/doc/sl_000092,/domain6=0.6843;/domain5=0.6678;/domain4=0.6029,0,0,0.667778,84000.0000,84008.1882,84008.1882,84015.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,7.6147,84000000000,84008188224,84008188224,84015802928
320,tag,Find parking with facilityType metered around Westside Heights Town Square,1,p_000244;p_000272;p_000376,/domain4,/domain4/data/doc/p_000536,/domain4=0.7000;/domain5=0.6710,0,0,0.670975,84200.0000,84208.1882,84208.1882,84214.5329,14.5329,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,84200000000,84208188208,84208188208,84214532880
321,tag,Search for parking matching facilityType metered near Westside Heights Central Plaza,1,p_000316;p_000352;p_000500,/domain6,/domain6/data/doc/p_000216,/domain6=0.7183;/domain3=0.7118;/domain4=0.6995;/domain2=0.6753;/domain5=0.6251,0,0,0.625109,84400.0000,84408.1931,84408.1931,84415.8078,15.8078,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1931,7.6147,84400000000,84408193120,84408193120,84415807792
322,tag,Locate parking having facilityType metered close to Westside Heights Historic Market,1,p_000224,/domain4,/domain4/data/doc/p_000104,/domain4=0.7012;/domain5=0.6212,0,0,0.621217,84600.0000,84608.1882,84608.1882,84614.5329,14.5329,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,84600000000,84608188208,84608188208,84614532880
323,tag,"parking data: facilityType covered, zone South Hills",3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6706;/domain5=0.6269,0,0,0.626911,84800.0000,84808.1882,84808.1882,84814.5329,14.5329,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,84800000000,84808188208,84808188208,84814532880
324,tag,Report on parking with facilityType covered in South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6605;/domain5=0.6123,0,0,0.612350,85000.0000,85008.1882,85008.1882,85008.1882,8.1882,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,85000000000,85008188208,85008188208,85008188208
325,tag,Query parking meeting facilityType covered across South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6569;/domain5=0.5931,0,0,0.593086,85200.0000,85208.1882,85208.1882,85208.1882,8.1882,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,85200000000,85208188208,85208188208,85208188208
326,tag,Show pollution where monitoringStation satellite in Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.6986;/domain4=0.6050;/domain5=0.5671;/domain2=0.5426,0,1,0.567096,85400.0000,85408.1882,85408.1882,85415.8030,15.8030,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,7.6147,85400000000,85408188240,85408188240,85415802976
327,tag,List pollution that satisfy monitoringStation satellite within Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.7568;/domain4=0.5981;/domain5=0.5796;/domain2=0.5529,0,1,0.579599,85600.0000,85608.1882,85608.1882,85608.1882,8.1882,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,0.0000,85600000000,85608188240,85608188240,85608188240
328,tag,Which pollution have monitoringStation satellite in Old Town Core Uptown?,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain4,/domain4/data/doc/pol_000221,/domain4=0.6723;/domain0=0.6618;/domain5=0.6057;/domain7=0.5591,0,0,0.605723,85800.0000,85808.1932,85808.1932,85814.5379,14.5379,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1932,6.3447,85800000000,85808193152,85808193152,85814537888
329,tag,Find streetlight with locationCategory sidewalk around Lakeside District Cathedral,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=0.7888;/domain2=0.5793;/domain4=0.5590,0,1,0.788844,86000.0000,86008.1735,86008.1735,86016.3482,16.3482,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,8.1747,86000000000,86008173488,86008173488,86016348192
330,tag,Search for streetlight matching locationCategory sidewalk near Lakeside District City Library,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000449,/domain5=0.7630;/domain4=0.5773;/domain2=0.5696,0,1,0.763049,86200.0000,86208.1735,86208.1735,86216.3482,16.3482,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,8.1747,86200000000,86208173488,86208173488,86216348192
331,tag,Locate streetlight having locationCategory sidewalk close to Lakeside District Harbor Bridge,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=0.7643;/domain4=0.6225;/domain2=0.5517,0,1,0.764261,86400.0000,86408.1735,86408.1735,86408.1735,8.1735,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,0.0000,86400000000,86408173488,86408173488,86408173488
332,tag,Find traffic with vehicleType truck around South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain5,/domain5/data/doc/traf_000253,/domain5=0.6653;/domain4=0.6098,0,0,0.665261,86600.0000,86608.1981,86608.1981,86616.3728,16.3728,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,8.1748,86600000000,86608198080,86608198080,86616372848
333,tag,Search for traffic matching vehicleType truck near South Hills Science Center,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000198,/domain3=0.7588;/domain0=0.6657;/domain4=0.6431;/domain2=0.6405;/domain5=0.5832,1,1,0.583168,86800.0000,86808.1833,86808.1833,86814.7081,14.7081,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,,none,,redundant,8.1833,6.5248,86800000000,86808183344,86808183344,86814708112
334,tag,Locate traffic having vehicleType truck close to South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain5,/domain5/data/doc/traf_000253,/domain5=0.6512;/domain4=0.6271,0,0,0.651240,87000.0000,87008.1981,87008.1981,87008.1981,8.1981,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,0.0000,87000000000,87008198080,87008198080,87008198080
335,tag,"pollution data: airQualityLevel unhealthy, zone Lakeside District",5,pol_000243;pol_000353;pol_000448;pol_000453,/domain5,/domain5/data/doc/pol_000130,/domain5=0.8196;/domain2=0.6396;/domain4=0.6333,0,1,0.819600,87200.0000,87208.1686,87208.1686,87216.3433,16.3433,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1686,8.1747,87200000000,87208168592,87208168592,87216343328
336,tag,Report on pollution with airQualityLevel unhealthy in Lakeside District,5,pol_000213;pol_000393,/domain5,/domain5/data/doc/pol_000443,/domain5=0.8076;/domain2=0.6048;/domain4=0.5728,0,1,0.807619,87400.0000,87408.1686,87408.1686,87416.3433,16.3433,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1686,8.1747,87400000000,87408168592,87408168592,87416343328
337,tag,Query pollution meeting airQualityLevel unhealthy across Lakeside District,5,pol_000443,/domain5,/domain5/data/doc/pol_000130,/domain5=0.7831;/domain2=0.5596;/domain4=0.5523,0,1,0.783148,87600.0000,87608.1686,87608.1686,87608.1686,8.1686,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1686,0.0000,87600000000,87608168592,87608168592,87608168592
338,tag,Find streetlight with lanternModel LED around Eastshore Quarter Shopping Mall,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain6,/domain6/data/doc/sl_000092,/domain6=0.7492;/domain5=0.7346;/domain4=0.6684,0,0,0.734611,87800.0000,87808.1882,87808.1882,87815.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,7.6147,87800000000,87808188224,87808188224,87815802928
339,tag,Search for streetlight matching lanternModel LED near Eastshore Quarter Cathedral,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain5,/domain5/data/doc/sl_000280,/domain5=0.6669;/domain6=0.6656;/domain4=0.6029,0,0,0.666869,88000.0000,88008.1882,88008.1882,88016.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,88000000000,88008188224,88008188224,88016362928
340,tag,Locate streetlight having lanternModel LED close to Eastshore Quarter Botanical Garden,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain5,/domain5/data/doc/sl_000140,/domain5=0.7655;/domain6=0.7315;/domain4=0.6757,0,0,0.765493,88200.0000,88208.1882,88208.1882,88216.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,88200000000,88208188224,88208188224,88216362928
341,tag,Show pollution where pollutantType O3 in North Harbor Waterfront,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain6,/domain6/data/doc/pol_000244,/domain6=0.7325;/domain5=0.7254;/domain3=0.6109;/domain4=0.6059,0,0,0.725413,88400.0000,88408.1784,88408.1784,88415.7932,15.7932,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1784,7.6147,88400000000,88408178416,88408178416,88415793152
342,tag,List pollution that satisfy pollutantType O3 within North Harbor Downtown,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain7,/domain7/data/doc/pol_000091,/domain7=0.7234;/domain4=0.6763;/domain2=0.6473,0,0,0.647268,88600.0000,88608.1201,88608.1201,88614.7828,14.7828,-1,2,-1,8,1,4807,1311,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1201,6.6627,88600000000,88608120056,88608120056,88614782792
343,tag,Which pollution have pollutantType O3 in North Harbor Downtown?,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain7,/domain7/data/doc/pol_000091,/domain7=0.7379;/domain4=0.6690;/domain2=0.6249,0,0,0.624854,88800.0000,88808.1201,88808.1201,88808.1201,8.1201,-1,2,-1,8,1,4807,1311,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1201,0.0000,88800000000,88808120056,88808120056,88808120056
