query_id,query_text,vector,target_docids,target_domains
q0267,Show traffic where roadType arterial in Eastshore Quarter Arts Quarter,"[0.124030,0.086514,0.111251,0.113058,-0.007659,-0.022408,0.080131,-0.052602,0.040550,-0.192794,-0.110924,0.082932,0.066159,-0.045767,-0.074402,0.019498,-0.050702,0.082924,0.224489,-0.066439,0.117102,-0.075280,-0.044963,-0.015287,-0.074724,0.023922,0.134809,0.093556,-0.197380,0.023732,-0.043782,0.014693,-0.069348,-0.060892,0.112122,-0.152900,-0.038151,-0.083744,-0.166461,-0.171025,0.076432,0.084732,0.125332,0.024837,-0.102802,0.076019,0.069362,-0.044996,0.161119,0.026572,-0.155556,-0.165219,-0.000339,0.090173,-0.074409,0.000107,0.221939,0.019812,0.058622,-0.125111,0.098811,0.040239,-0.153931,-0.002542,0.004276,0.034256,-0.065765,0.054265,-0.063968,0.032941,-0.063328,0.078418,0.067878,0.039879,-0.113933,0.086929,-0.058686,-0.061779,-0.004004,-0.032712,-0.084960,0.156245,-0.010214,0.036401,0.051332,-0.019624,0.062320,-0.091825,-0.017810,0.045371,-0.005034,0.035387,-0.072072,-0.021596,-0.005758,-0.122778,0.059143,-0.114232,-0.041500,0.208711,-0.004989,-0.201055,-0.090519,0.005247,0.014788,0.005876,0.047267,0.202108,-0.063238,0.120918,-0.026906,0.004423,0.058870,0.177365,0.042706,0.018317,0.025350,-0.019390,-0.013655,-0.044226,0.008922,0.035563,-0.032822,0.055037,0.039548,0.002242,-0.029323,0.010921]",traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,2.0
q0268,Report on parking with occupancyStatus full in Greenfield Park,"[-0.027401,-0.003176,-0.040025,0.052887,-0.042876,-0.049650,0.038529,-0.035599,-0.138775,-0.021767,0.124108,-0.073834,-0.112779,0.136701,0.066278,-0.036821,0.005358,0.171205,-0.026934,-0.043840,0.080738,-0.012312,0.073362,0.003511,0.087044,-0.050913,-0.137388,-0.071285,-0.130193,0.020922,0.015603,0.003856,0.060577,-0.091554,0.004681,0.011566,-0.147759,0.200670,-0.119092,0.101063,0.206580,0.150253,-0.017327,-0.082973,-0.069209,-0.038351,0.062726,-0.023759,0.014455,0.021116,0.082933,-0.009922,0.202384,0.057434,-0.130416,0.066645,0.084070,0.042677,0.083692,-0.044074,0.048619,0.028411,0.002569,-0.018368,-0.060321,0.036839,-0.231866,-0.139167,0.033181,-0.033708,-0.054157,0.105836,0.050449,0.071972,-0.116767,0.118044,0.054585,-0.119799,0.019506,-0.073451,0.004442,0.124352,-0.026120,-0.054612,-0.032289,-0.141899,0.045850,0.053624,0.084985,0.227995,-0.161738,0.115445,-0.086995,-0.004827,0.097136,0.104626,-0.059690,0.052961,0.046584,0.121932,-0.101935,-0.122265,-0.173654,0.076846,-0.010378,-0.127204,-0.027848,-0.008053,-0.111526,-0.095489,0.052237,0.063387,-0.004614,-0.030529,0.051980,0.029822,-0.148130,0.079080,-0.002285,0.038475,-0.072138,-0.024805,-0.110732,0.132972,0.058480,0.016659,-0.049665,0.079832]",p_000490,7.0
q0269,Query parking meeting occupancyStatus full across Greenfield Park,"[0.039879,0.027966,0.013948,0.110323,-0.034053,-0.001848,0.046533,0.010529,-0.084353,0.020825,0.076381,0.067595,-0.051152,0.136365,0.032308,-0.011252,0.002756,0.062479,-0.040963,-0.062295,0.043166,-0.047442,0.048018,0.004333,0.109020,0.018929,-0.078508,0.007325,-0.122839,0.096101,0.044051,-0.004748,0.039049,-0.111846,0.056753,0.000246,-0.168856,0.117173,-0.137928,0.007710,0.188995,0.141506,-0.018568,-0.069476,-0.072063,-0.031843,0.135644,-0.075200,0.026967,-0.073897,0.042506,-0.143208,0.202136,0.097827,-0.139030,0.056526,0.114926,-0.014008,0.169207,-0.088925,0.044387,0.021580,0.011797,0.037988,-0.022186,-0.003546,-0.236497,-0.064330,-0.040415,0.042521,-0.071777,0.084135,0.074555,0.070163,-0.035113,0.189335,0.026377,-0.130279,0.116936,-0.090739,0.108810,0.116989,-0.139305,-0.082829,0.068171,-0.108772,-0.021474,-0.005899,0.092855,0.204123,-0.156565,0.175261,-0.124880,-0.013068,0.075953,0.031046,-0.014056,0.053565,0.094935,0.122494,-0.139349,-0.157998,-0.178330,0.051486,-0.012335,-0.063816,-0.022132,-0.059957,-0.092832,0.051279,0.051244,0.036600,-0.020950,0.015896,0.105620,0.053934,-0.159320,0.009288,-0.023437,-0.053318,-0.049013,-0.015818,-0.055413,0.070710,-0.026749,0.044480,-0.080490,0.050363]",p_000146;p_000158;p_000206;p_000478,7.0
q0270,Show traffic where congestionLevel light in Lakeside District Industrial Zone,"[-0.000304,0.037475,-0.052507,0.034957,-0.059421,-0.039314,-0.057773,-0.088763,-0.009537,-0.251136,-0.009468,0.179168,0.012180,0.075176,-0.045892,-0.036867,-0.132502,0.118824,0.127901,0.063924,-0.081909,-0.012739,-0.160882,-0.046552,0.045834,-0.002054,-0.017919,-0.023760,-0.054280,-0.101533,0.029790,-0.014531,-0.068797,-0.022716,0.118800,-0.024719,-0.114538,-0.077229,-0.186197,-0.027366,0.056864,-0.041690,0.088857,0.075490,-0.031862,0.086126,-0.057485,-0.188911,-0.099771,0.076864,-0.018640,-0.292703,-0.061025,-0.012872,-0.150577,-0.136910,0.119139,0.050207,0.061166,-0.110401,0.027420,0.046804,0.039555,-0.030295,-0.034661,0.007098,-0.093668,0.137121,0.045369,-0.058580,-0.156388,-0.018012,-0.144190,0.060829,0.033702,0.098078,0.045960,-0.053420,0.006789,-0.113576,0.042559,0.105566,0.004071,-0.009157,0.024880,-0.067740,0.066904,-0.103751,0.083016,-0.087017,-0.006714,0.032408,-0.104427,0.017116,0.037271,0.012950,0.076272,-0.056954,0.083199,-0.067239,0.015153,-0.044112,-0.158153,-0.104953,0.091486,-0.002265,-0.021262,0.114859,-0.072486,0.156341,0.143279,0.025737,-0.020767,0.123556,0.010345,-0.009417,-0.051560,-0.027709,0.051340,-0.160927,-0.012559,-0.130058,-0.102646,0.094921,-0.068480,0.070415,-0.163849,-0.130147]",traf_000127;traf_000422;traf_000442;traf_000472,5.0
q0271,List traffic that satisfy congestionLevel light within Lakeside District Downtown,"[-0.035013,0.049492,-0.076639,0.073123,-0.086638,-0.028042,0.010593,-0.086267,-0.062973,-0.171168,-0.017684,0.096999,0.048619,0.074610,-0.076369,0.044238,-0.110729,0.125434,0.102365,0.046562,-0.083710,-0.061772,-0.164026,-0.048787,0.015077,-0.009117,0.000473,-0.033477,-0.042929,-0.022428,0.054312,0.042168,-0.111189,-0.076810,0.110111,0.068631,-0.156307,-0.086892,-0.203771,-0.059888,0.126864,0.001288,0.074147,0.076611,-0.012820,0.067198,0.044341,-0.210686,-0.011651,0.084095,-0.051950,-0.284144,-0.043025,0.016889,-0.177052,-0.151259,0.070329,0.017956,0.113362,-0.052013,-0.031083,0.016114,0.030224,-0.069112,-0.081724,0.018518,-0.075493,0.075167,0.041053,-0.005787,-0.183540,-0.031795,-0.125414,0.130535,0.009041,0.096920,0.069829,-0.030959,0.029642,-0.139587,0.044414,0.016722,-0.077744,0.029020,0.085319,-0.058788,-0.039505,-0.119731,0.040447,-0.022336,-0.102461,0.105729,-0.134419,0.031002,0.035622,-0.006293,0.039484,-0.044301,0.109550,-0.095068,-0.027963,0.020979,-0.167036,-0.032125,0.007188,0.041798,-0.008524,0.158847,-0.011897,0.171295,0.056467,0.068104,-0.000001,0.101761,0.013743,-0.042538,-0.074783,-0.009352,-0.011394,-0.123292,0.047462,-0.112894,-0.097650,0.095353,0.007162,0.005760,-0.214384,-0.143353]",traf_000162;traf_000217;traf_000287,5.0
q0272,Show pollution where source_type industrial in Lakeside District Residential Block,"[0.144162,-0.047162,-0.006273,0.114904,0.013639,-0.140048,-0.057593,0.082803,-0.015509,-0.298838,0.037065,0.121124,0.144850,0.014078,-0.007129,0.014357,-0.142561,0.149333,0.110885,0.015200,-0.059817,0.076457,-0.085172,-0.057211,-0.031454,0.076312,0.081250,0.092256,0.002487,-0.032396,-0.022721,-0.052895,-0.066497,-0.067740,0.131926,-0.119791,-0.133452,-0.070349,-0.004109,-0.015804,-0.049011,-0.115292,0.117542,0.062995,0.038799,0.071072,-0.112938,-0.145125,-0.063283,0.012266,-0.163924,-0.052518,-0.014871,0.037083,-0.092838,0.011853,0.027037,-0.075478,-0.051574,-0.101642,0.048557,0.046091,-0.074262,-0.012493,-0.065720,0.070735,-0.133690,0.080422,0.010874,-0.026465,-0.170155,0.049270,-0.044148,0.140883,0.011569,0.035973,0.008603,-0.006654,0.017845,-0.051726,0.118885,0.193204,0.116533,-0.113273,0.005114,0.033922,0.167787,0.030314,-0.018329,-0.085743,0.047122,-0.064595,-0.035565,0.067274,0.064253,0.060587,0.145023,-0.145322,0.131877,0.022812,-0.031179,-0.021275,-0.165756,-0.023380,0.138748,-0.018283,-0.042746,0.044797,-0.072554,0.077146,0.126970,-0.080055,-0.019536,0.080875,-0.049672,0.000379,-0.048769,-0.082359,-0.000276,-0.088482,-0.091171,-0.073782,-0.041809,0.185064,-0.138402,0.119915,-0.077179,-0.060930]",pol_000101;pol_000185;pol_000337,5.0
q0273,List pollution that satisfy source_type industrial within Lakeside District Arts Quarter,"[0.161154,-0.002703,0.036201,0.142814,0.053870,-0.118732,-0.051901,0.021736,-0.023715,-0.202820,0.043392,0.106456,0.088922,0.036130,-0.036917,0.149982,-0.149497,0.115859,0.079035,0.028754,0.002853,0.099531,-0.054622,-0.019843,-0.100298,0.156105,0.074023,0.112579,-0.032017,-0.012835,-0.073603,-0.013636,-0.089856,-0.034038,0.133073,-0.126834,-0.066197,-0.113965,0.007883,-0.069450,-0.103006,-0.092083,0.140226,0.015634,0.030793,0.028134,-0.075214,-0.076782,0.065832,0.003500,-0.230501,-0.101394,-0.048056,0.050676,-0.090273,0.023452,0.004548,-0.098899,-0.025648,-0.054948,0.073028,0.020042,-0.106315,-0.017215,-0.163846,0.067621,-0.090547,0.036764,0.022050,0.047607,-0.197907,0.096261,-0.031937,0.131054,0.025854,-0.008147,0.057814,0.051605,0.029540,-0.006770,0.043637,0.118553,0.133688,-0.103655,-0.015051,0.046475,0.126270,0.106089,-0.048779,-0.076953,0.024503,-0.002645,-0.135194,0.166702,0.056798,-0.005423,0.090283,-0.126162,0.125057,-0.003963,-0.050979,-0.100339,-0.117433,0.051987,0.177468,0.051900,-0.058806,0.027588,-0.069698,0.125231,0.100230,-0.043608,0.015579,0.070956,-0.023067,-0.028972,-0.020815,-0.087077,-0.108418,-0.081072,-0.127523,-0.023294,-0.002071,0.069439,-0.148256,0.139353,-0.104140,-0.043441]",pol_000073;pol_000505,5.0
q0274,Which pollution have source_type industrial in Lakeside District Civic Center?,"[0.021531,-0.073450,-0.043099,0.088236,0.011167,-0.020155,-0.003868,0.067806,-0.056762,-0.306831,0.062318,0.074699,0.072980,0.101640,-0.041997,0.014024,-0.162645,0.109806,0.103362,0.050783,-0.010718,0.065748,-0.076452,-0.118014,-0.058114,0.095704,0.042725,0.113986,-0.019880,-0.149588,-0.017788,0.072867,-0.061759,0.010020,0.158128,-0.096354,-0.085613,-0.064558,-0.012171,-0.001098,-0.118483,-0.054273,0.091130,-0.009764,0.132986,0.068689,-0.113431,-0.101366,0.049355,0.072064,-0.085755,-0.179119,0.006714,0.027979,-0.010751,0.060829,-0.018597,-0.113434,-0.024620,-0.049019,0.012340,0.043378,-0.018720,-0.023836,-0.139874,0.047064,-0.099543,0.048051,0.081246,0.016839,-0.273003,0.097870,0.002551,0.093230,0.079472,-0.032752,0.028658,-0.050060,0.012221,-0.079177,0.062017,0.164440,0.136445,-0.104176,0.021898,0.044466,0.138923,0.048210,0.007215,-0.088413,0.009074,-0.064488,-0.056718,0.118745,0.057997,0.071622,0.053130,-0.115963,0.137236,-0.029315,-0.063685,-0.091401,-0.167977,0.079417,0.143781,0.008868,-0.042445,0.060641,-0.108967,0.124597,0.096251,0.016573,0.043974,0.115839,0.014796,0.020312,0.066950,-0.090526,-0.052540,-0.066258,-0.142453,-0.017604,0.014428,0.090607,-0.116148,0.072463,-0.149277,-0.080040]",pol_000257;pol_000297,5.0
q0275,Show traffic where vehicleType bus in Greenfield Park Transit Hub,"[-0.018715,0.045956,0.040377,0.211826,0.102445,-0.034382,0.082387,0.035924,-0.086570,-0.063883,0.012384,0.137598,0.024391,0.069221,-0.032605,-0.048138,-0.091861,0.235893,0.046883,-0.031171,-0.032773,-0.057498,-0.086346,0.068176,-0.137750,0.003841,0.035728,0.001001,-0.088712,-0.010548,0.036201,-0.021593,-0.031688,0.011254,0.045860,-0.066805,-0.026217,-0.066458,-0.168531,-0.176682,0.022668,0.130832,0.051207,-0.048194,-0.057522,0.110924,-0.026450,-0.113512,0.071059,0.062407,0.069299,-0.173285,0.045591,-0.041780,-0.105108,-0.015768,0.084407,-0.056622,0.219348,-0.161975,0.053384,0.031690,-0.038679,0.003854,0.010401,-0.063313,-0.126150,0.079313,0.067597,0.045900,-0.137558,-0.020584,0.008955,-0.012421,-0.175260,0.100963,-0.030336,-0.047042,0.056626,-0.137759,-0.053472,0.172918,-0.077868,-0.030438,-0.061156,-0.154178,0.116324,-0.118116,0.037616,0.126409,-0.041176,0.148000,-0.048586,-0.113058,0.046747,-0.069757,0.009247,-0.078793,0.065914,0.263963,-0.068923,-0.060773,-0.118502,0.029136,0.010902,-0.004926,0.083165,0.085095,-0.094596,0.120136,0.005900,-0.018182,0.045658,0.092651,0.053172,-0.099949,-0.064228,-0.040481,0.006657,-0.007959,0.090052,0.035772,-0.087930,0.062906,0.106842,-0.140929,-0.069373,0.001003]",traf_000457,7.0
q0276,Show pollution where pollutantType O3 in Lakeside District Downtown,"[0.084735,0.087447,0.015679,0.096733,-0.020045,-0.121872,-0.051491,0.044045,-0.049717,-0.195301,0.127003,0.215949,0.067514,0.081580,-0.004834,0.031606,-0.105362,0.089516,0.056501,0.016120,-0.065465,0.043310,-0.130829,-0.049406,0.020992,0.096716,0.025467,0.061580,-0.026449,-0.050740,0.100924,-0.045092,-0.099189,-0.030408,0.130481,0.005947,-0.176921,0.016864,-0.036271,0.026161,0.090843,-0.009601,0.093023,0.060823,-0.067815,0.090423,-0.177208,-0.186660,0.009274,0.115869,-0.101891,-0.124820,0.007469,0.041374,-0.146603,0.003493,0.141556,-0.022177,0.031936,-0.025054,0.061566,0.063838,-0.017579,-0.142946,-0.080317,0.086314,-0.160088,-0.031983,0.030724,0.039469,-0.304836,0.073079,-0.019177,0.120750,0.056011,0.072545,-0.046364,-0.005512,-0.005712,0.028712,0.136230,0.118510,0.068109,-0.060614,0.002189,-0.046816,0.141416,-0.014904,0.056358,0.010015,-0.024168,0.048846,-0.115758,0.150544,0.136035,0.063220,0.009046,-0.105365,0.124463,-0.069887,-0.029147,-0.068990,-0.206071,0.076021,-0.008114,0.015018,-0.068369,0.076160,-0.037435,-0.038096,0.049294,-0.008936,-0.067227,0.019713,-0.057115,-0.006361,-0.087320,-0.010951,0.053647,-0.015961,-0.025429,-0.019850,-0.057867,0.169433,-0.142404,0.030632,-0.120842,0.045207]",pol_000082;pol_000106;pol_000130;pol_000136;pol_000196;pol_000298;pol_000322;pol_000394;pol_000442;pol_000448;pol_000526;pol_000532;pol_000580;pol_000586,5.0
q0277,Find traffic devices in Lakeside District,"[0.099438,-0.005699,-0.040245,0.148652,-0.155021,-0.120934,0.028791,-0.110991,0.050338,-0.202740,-0.048199,0.143999,0.041562,0.138962,-0.099644,0.038145,-0.109354,0.028586,0.085348,-0.001161,-0.097914,0.034025,-0.087168,-0.040227,0.102145,-0.058754,0.030073,0.035926,-0.011923,-0.070560,0.011085,0.063379,-0.081100,-0.071758,0.113479,-0.006132,-0.212319,-0.003769,-0.248366,0.008113,0.120945,-0.092939,0.030136,0.078941,-0.023045,-0.006443,0.031942,-0.136603,0.026627,0.094485,-0.038516,-0.126506,-0.001212,0.077452,-0.157819,-0.063496,0.170470,0.095369,0.002028,-0.176778,0.007095,0.076796,-0.009791,-0.079656,-0.069661,-0.072936,-0.019507,0.034432,0.013029,0.015515,-0.094473,0.065078,0.053728,0.092544,0.064512,0.111071,-0.016352,-0.131025,0.006448,-0.120458,0.153893,0.158016,-0.087814,-0.047779,0.060663,-0.134007,-0.034481,-0.071420,0.095196,-0.049336,-0.097719,0.014646,-0.115111,0.027821,0.001004,0.009311,-0.006432,-0.075169,0.122657,0.022278,-0.029290,0.064004,-0.154271,0.015612,0.017966,0.009005,-0.093290,0.162971,-0.113997,0.123042,-0.040950,0.049062,-0.085087,0.134069,0.078284,0.050601,0.021748,-0.028860,-0.014099,-0.098776,0.060304,-0.021067,-0.064917,0.075124,-0.016756,0.027157,-0.194584,-0.027896]",traf_000097;traf_000177;traf_000193;traf_000231;traf_000243;traf_000260;traf_000379;traf_000505,5.0
q0278,Search for streetlight alongside pollution around Westside Heights Clock Tower,"[-0.052667,0.128738,0.036278,0.060314,-0.060099,0.046633,-0.151468,-0.046599,-0.223230,-0.063043,0.050766,0.192079,0.031869,-0.010890,0.039990,0.000247,0.087854,0.010490,-0.005572,-0.028784,0.070075,-0.008184,-0.060520,-0.151179,0.081341,-0.150788,-0.097855,0.082836,0.043081,0.056985,0.048380,0.080050,-0.050190,-0.084926,0.042732,0.109089,0.005395,-0.112386,-0.007703,0.050446,0.349994,-0.002694,0.089672,0.058109,-0.046827,0.157363,-0.109489,-0.099179,-0.122833,-0.009158,-0.083480,-0.032741,0.075933,0.054269,-0.203417,0.067048,0.054068,0.006305,-0.019909,0.101704,-0.065249,0.028097,0.122564,0.064627,-0.085718,0.049923,-0.099478,-0.010153,0.171212,0.043217,-0.167204,0.054225,-0.090501,0.013787,-0.039894,0.059275,-0.100937,-0.065858,0.031018,0.125286,0.017519,0.048299,0.048376,0.077929,-0.055495,0.113259,0.006248,-0.024417,0.038516,0.039543,-0.090422,0.030142,-0.062694,-0.004480,-0.119961,0.035344,0.022073,-0.078977,-0.011834,-0.066709,-0.032107,0.054104,-0.101396,0.003371,-0.024085,0.233460,-0.020569,0.055960,-0.089652,0.063000,-0.029303,0.115514,0.140106,0.112095,-0.068224,-0.105932,-0.027265,-0.049543,-0.013725,-0.087743,-0.071643,-0.012232,-0.082259,0.168086,0.003462,0.048520,-0.115661,0.016525]",sl_000062;sl_000065;sl_000071;sl_000088;sl_000100;sl_000101;sl_000103;sl_000108;sl_000109;sl_000114;sl_000119;sl_000127;sl_000128;sl_000132;sl_000147;sl_000151;sl_000163;sl_000167;sl_000169;sl_000176;sl_000184;sl_000192;sl_000193;sl_000198;sl_000201;sl_000204;sl_000206;sl_000209;sl_000212;sl_000213;sl_000223;sl_000230;sl_000231;sl_000234;sl_000240;sl_000241;sl_000243;sl_000247;sl_000248;sl_000256;sl_000257;sl_000263;sl_000266;sl_000267;sl_000269;sl_000274;sl_000293;sl_000297;sl_000308;sl_000321;sl_000333;sl_000334;sl_000336;sl_000342;sl_000346;sl_000348;sl_000350;sl_000353;sl_000354;sl_000358;sl_000363;sl_000367;sl_000370;sl_000379;sl_000404;sl_000429;sl_000433;sl_000438;sl_000440;sl_000457;sl_000461;sl_000464;sl_000479;sl_000484;sl_000489;sl_000491;sl_000492;sl_000498;sl_000501;sl_000519;sl_000521;sl_000526;sl_000530;sl_000535;sl_000542;sl_000543;sl_000544;sl_000545;sl_000546;sl_000548;sl_000549;sl_000554;sl_000560;sl_000567;sl_000577;sl_000583;sl_000595;sl_000600;pol_000003;pol_000004;pol_000010;pol_000013;pol_000014;pol_000018;pol_000022;pol_000050;pol_000064;pol_000068;pol_000069;pol_000072;pol_000076;pol_000078;pol_000087;pol_000089;pol_000090;pol_000095;pol_000109;pol_000119;pol_000122;pol_000124;pol_000131;pol_000141;pol_000142;pol_000151;pol_000155;pol_000165;pol_000166;pol_000173;pol_000176;pol_000179;pol_000184;pol_000186;pol_000190;pol_000191;pol_000195;pol_000208;pol_000212;pol_000215;pol_000219;pol_000220;pol_000223;pol_000228;pol_000236;pol_000241;pol_000250;pol_000262;pol_000268;pol_000279;pol_000281;pol_000300;pol_000303;pol_000305;pol_000312;pol_000319;pol_000321;pol_000327;pol_000329;pol_000335;pol_000343;pol_000344;pol_000350;pol_000354;pol_000363;pol_000373;pol_000376;pol_000380;pol_000410;pol_000420;pol_000428;pol_000430;pol_000437;pol_000450;pol_000454;pol_000462;pol_000465;pol_000474;pol_000477;pol_000478;pol_000482;pol_000489;pol_000490;pol_000511;pol_000520;pol_000523;pol_000524;pol_000533;pol_000539;pol_000543;pol_000556;pol_000563;pol_000565;pol_000570;pol_000572;pol_000584;pol_000585;pol_000587;pol_000593,1.0
q0279,Show streetlight plus pollution data in Lakeside District Arts Quarter,"[0.030367,0.096075,0.011097,0.155426,-0.062278,-0.092886,-0.107671,-0.040304,0.009844,-0.218568,0.022928,0.155975,0.005095,-0.031395,-0.031226,0.143717,-0.007676,0.030934,0.019016,-0.032457,0.057060,0.113292,-0.007146,-0.047863,0.029323,-0.027657,0.006753,0.134547,-0.006390,0.026515,-0.027629,0.027711,-0.189182,-0.165737,0.096304,0.039553,-0.130915,-0.148100,-0.086650,-0.023188,0.165936,-0.073705,0.101588,0.033354,-0.051859,0.095207,-0.151918,-0.126128,-0.039640,0.017790,-0.227202,-0.112013,-0.053983,0.060710,-0.091205,0.064722,0.176718,0.083110,-0.059151,-0.023814,-0.048038,0.066848,-0.036679,-0.056113,-0.114773,0.015587,-0.093665,0.032755,0.102713,0.005612,-0.169795,0.024442,-0.061838,0.115757,-0.041268,0.115577,0.009274,0.003897,-0.046480,0.089694,0.129215,0.185174,0.087769,-0.035749,0.010444,0.052679,-0.082236,-0.055945,0.031990,0.030360,-0.087543,0.029455,-0.164369,0.042906,0.029245,0.019242,0.050973,-0.131110,0.026656,-0.055535,-0.083799,-0.047200,-0.112790,0.034286,-0.032673,0.150628,-0.034130,0.119667,-0.100892,0.047964,0.034683,-0.040966,0.010914,0.095553,-0.023874,-0.023232,0.015493,-0.091877,0.030783,-0.135785,-0.059073,0.004878,-0.089092,0.130524,-0.051393,0.098341,-0.198629,-0.086014]",sl_000090;sl_000096;sl_000106;sl_000117;sl_000138;sl_000140;sl_000142;sl_000158;sl_000165;sl_000173;sl_000174;sl_000189;sl_000190;sl_000191;sl_000197;sl_000200;sl_000208;sl_000214;sl_000215;sl_000221;sl_000232;sl_000237;sl_000251;sl_000252;sl_000255;sl_000259;sl_000260;sl_000262;sl_000264;sl_000270;sl_000275;sl_000279;sl_000280;sl_000287;sl_000291;sl_000294;sl_000300;sl_000304;sl_000305;sl_000311;sl_000318;sl_000323;sl_000328;sl_000329;sl_000365;sl_000368;sl_000374;sl_000375;sl_000376;sl_000380;sl_000381;sl_000388;sl_000390;sl_000391;sl_000393;sl_000394;sl_000395;sl_000396;sl_000397;sl_000398;sl_000406;sl_000411;sl_000412;sl_000415;sl_000416;sl_000423;sl_000424;sl_000427;sl_000430;sl_000432;sl_000446;sl_000448;sl_000449;sl_000451;sl_000453;sl_000456;sl_000462;sl_000466;sl_000469;sl_000481;sl_000490;sl_000495;sl_000497;sl_000502;sl_000510;sl_000514;sl_000522;sl_000523;sl_000525;sl_000533;sl_000538;sl_000547;sl_000551;sl_000572;sl_000576;sl_000582;sl_000592;pol_000073;pol_000077;pol_000080;pol_000082;pol_000085;pol_000098;pol_000101;pol_000104;pol_000106;pol_000110;pol_000113;pol_000116;pol_000128;pol_000130;pol_000135;pol_000136;pol_000138;pol_000150;pol_000163;pol_000168;pol_000180;pol_000185;pol_000193;pol_000194;pol_000196;pol_000197;pol_000200;pol_000204;pol_000211;pol_000213;pol_000225;pol_000227;pol_000230;pol_000231;pol_000234;pol_000240;pol_000243;pol_000245;pol_000246;pol_000249;pol_000257;pol_000263;pol_000264;pol_000272;pol_000278;pol_000291;pol_000295;pol_000297;pol_000298;pol_000302;pol_000306;pol_000307;pol_000311;pol_000315;pol_000317;pol_000322;pol_000336;pol_000337;pol_000339;pol_000341;pol_000353;pol_000356;pol_000359;pol_000362;pol_000374;pol_000384;pol_000386;pol_000393;pol_000394;pol_000413;pol_000427;pol_000438;pol_000441;pol_000442;pol_000443;pol_000448;pol_000453;pol_000485;pol_000492;pol_000497;pol_000500;pol_000505;pol_000510;pol_000512;pol_000518;pol_000526;pol_000531;pol_000532;pol_000537;pol_000541;pol_000542;pol_000558;pol_000559;pol_000566;pol_000576;pol_000580;pol_000581;pol_000586;pol_000596;pol_000599,5.0
q0280,Search for streetlight alongside pollution around Eastshore Quarter Art Museum,"[0.013300,0.145386,0.132665,0.075379,-0.036829,0.079978,-0.102948,-0.008293,-0.069373,-0.120322,-0.021880,0.209925,-0.043775,-0.080790,0.015315,0.071212,0.073883,-0.002288,0.042796,0.021849,0.068463,0.054407,-0.063899,-0.049731,0.103300,-0.103197,-0.059126,0.086587,0.010171,0.043380,-0.026550,0.019908,-0.163250,-0.158365,0.093259,0.074268,-0.010610,-0.106948,-0.029823,0.034464,0.260213,-0.043355,0.095711,0.092900,-0.055127,0.137787,-0.101417,-0.146571,-0.006470,-0.084228,-0.098271,-0.006326,0.020101,0.063288,-0.162586,0.063798,0.074577,0.021485,-0.034360,0.081635,-0.074679,0.028507,-0.051317,0.017633,-0.088087,0.063458,-0.073445,-0.108525,0.153161,0.035231,-0.184344,0.116405,0.004697,0.115517,-0.077602,-0.035747,-0.089807,-0.015733,0.027623,0.122476,0.008714,0.131271,0.065479,0.098382,-0.174704,0.048939,0.045442,-0.041697,0.005710,0.054617,-0.037696,-0.055346,-0.102073,0.025339,-0.109892,-0.049569,0.011173,-0.080177,0.016157,-0.060189,-0.031413,-0.004651,-0.049519,-0.066917,-0.015383,0.215600,0.035581,0.058158,-0.106915,0.010577,-0.024552,-0.016922,0.039905,0.180169,-0.051704,-0.071354,-0.135408,-0.005215,-0.030415,-0.037353,-0.067665,0.031695,-0.075356,0.281974,0.010795,0.054596,-0.135752,-0.048292]",sl_000003;sl_000005;sl_000007;sl_000009;sl_000013;sl_000020;sl_000021;sl_000028;sl_000031;sl_000034;sl_000038;sl_000039;sl_000055;sl_000064;sl_000078;sl_000089;sl_000111;sl_000131;sl_000159;sl_000171;sl_000172;sl_000186;sl_000202;sl_000210;sl_000239;sl_000249;sl_000268;sl_000314;sl_000315;sl_000317;sl_000326;sl_000341;sl_000345;sl_000356;sl_000369;sl_000408;sl_000409;sl_000431;sl_000483;sl_000506;sl_000509;sl_000511;sl_000512;sl_000528;sl_000539;sl_000571;sl_000578;sl_000590;sl_000593;sl_000596;pol_000005;pol_000008;pol_000024;pol_000028;pol_000030;pol_000042;pol_000045;pol_000053;pol_000075;pol_000092;pol_000100;pol_000105;pol_000117;pol_000118;pol_000154;pol_000156;pol_000158;pol_000161;pol_000162;pol_000198;pol_000199;pol_000207;pol_000235;pol_000266;pol_000280;pol_000287;pol_000324;pol_000325;pol_000332;pol_000347;pol_000361;pol_000367;pol_000370;pol_000389;pol_000397;pol_000412;pol_000415;pol_000426;pol_000433;pol_000436;pol_000446;pol_000449;pol_000451;pol_000455;pol_000457;pol_000458;pol_000486;pol_000528;pol_000552;pol_000564,2.0
