qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
318,tag,List streetlight that satisfy lanternModel HPS within Greenfield Park Civic Center,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000371,/domain7=0.7086;/domain6=0.6290;/domain0=0.6160;/domain5=0.5987;/domain4=0.5920,0,1,0.598650,83800.0000,83808.2275,83808.2275,83814.8902,14.8902,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2275,6.6627,83800000000,83808227520,83808227520,83814890224
319,tag,Which streetlight have lanternModel HPS in Greenfield Park Residential Block?,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain6,/domain6/data/doc/sl_000092,/domain6=0.6843;/domain5=0.6678;/domain2=0.6583;/domain3=0.6319;/domain4=0.6029,0,0,0.667778,84000.0000,84008.2373,84008.2373,84015.8520,15.8520,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,7.6147,84000000000,84008237344,84008237344,84015852048
320,tag,Find parking with facilityType metered around Westside Heights Town Square,1,p_000244;p_000272;p_000376,/domain7,/domain7/data/doc/p_000568,/domain7=0.7412;/domain2=0.7024;/domain4=0.7000;/domain5=0.6710,0,0,0.670975,84200.0000,84208.1882,84208.1882,84214.8509,14.8509,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.6627,84200000000,84208188208,84208188208,84214850880
321,tag,Search for parking matching facilityType metered near Westside Heights Central Plaza,1,p_000316;p_000352;p_000500,/domain6,/domain6/data/doc/p_000216,/domain6=0.7183;/domain7=0.7140;/domain3=0.7118;/domain4=0.6995;/domain0=0.6762;/domain2=0.6753;/domain5=0.6251,0,0,0.625109,84400.0000,84408.2324,84408.2324,84415.8471,15.8471,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2324,7.6147,84400000000,84408232416,84408232416,84415847088
322,tag,Locate parking having facilityType metered close to Westside Heights Historic Market,1,p_000224,/domain7,/domain7/data/doc/p_000568,/domain7=0.7141;/domain4=0.7012;/domain2=0.6918;/domain5=0.6212,0,0,0.621217,84600.0000,84608.1882,84608.1882,84608.1882,8.1882,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,84600000000,84608188208,84608188208,84608188208
323,tag,"parking data: facilityType covered, zone South Hills",3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6706;/domain2=0.6590;/domain7=0.6331;/domain5=0.6269,0,0,0.626911,84800.0000,84808.1882,84808.1882,84814.5329,14.5329,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.3447,84800000000,84808188208,84808188208,84814532880
324,tag,Report on parking with facilityType covered in South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6605;/domain7=0.6574;/domain2=0.6301;/domain5=0.6123,0,0,0.612350,85000.0000,85008.1882,85008.1882,85008.1882,8.1882,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,85000000000,85008188208,85008188208,85008188208
325,tag,Query parking meeting facilityType covered across South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain4=0.6569;/domain2=0.6433;/domain7=0.6404;/domain5=0.5931,0,0,0.593086,85200.0000,85208.1882,85208.1882,85208.1882,8.1882,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,85200000000,85208188208,85208188208,85208188208
326,tag,Show pollution where monitoringStation satellite in Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.6986;/domain4=0.6050;/domain5=0.5671;/domain2=0.5426,0,1,0.567096,85400.0000,85408.2128,85408.2128,85415.8275,15.8275,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2128,7.6147,85400000000,85408212800,85408212800,85415827536
327,tag,List pollution that satisfy monitoringStation satellite within Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=0.7568;/domain4=0.5981;/domain5=0.5796;/domain2=0.5529,0,1,0.579599,85600.0000,85608.2128,85608.2128,85608.2128,8.2128,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2128,0.0000,85600000000,85608212800,85608212800,85608212800
328,tag,Which pollution have monitoringStation satellite in Old Town Core Uptown?,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000237,/domain6=0.7811;/domain4=0.6723;/domain0=0.6618;/domain5=0.6057;/domain7=0.5591,1,1,0.605723,85800.0000,85808.2226,85808.2226,85815.8374,15.8374,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,,none,,redundant,8.2226,7.6147,85800000000,85808222624,85808222624,85815837360
329,tag,Find streetlight with locationCategory sidewalk around Lakeside District Cathedral,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=0.7888;/domain7=0.6370;/domain2=0.5793;/domain4=0.5590,0,1,0.788844,86000.0000,86008.2373,86008.2373,86016.4120,16.4120,-1,2,-1,16,1,9613,2605,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,8.1747,86000000000,86008237304,86008237304,86016412008
330,tag,Search for streetlight matching locationCategory sidewalk near Lakeside District City Library,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000449,/domain5=0.7630;/domain7=0.5814;/domain4=0.5773;/domain2=0.5696,0,1,0.763049,86200.0000,86208.2373,86208.2373,86216.4120,16.4120,-1,2,-1,16,1,9613,2605,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,8.1747,86200000000,86208237304,86208237304,86216412008
331,tag,Locate streetlight having locationCategory sidewalk close to Lakeside District Harbor Bridge,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=0.7643;/domain4=0.6225;/domain7=0.5891;/domain2=0.5517,0,1,0.764261,86400.0000,86408.2373,86408.2373,86408.2373,8.2373,-1,2,-1,16,1,9613,2605,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,0.0000,86400000000,86408237304,86408237304,86408237304
332,tag,Find traffic with vehicleType truck around South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain2,/domain2/data/doc/traf_000033,/domain2=0.6687;/domain5=0.6653;/domain7=0.6399;/domain4=0.6098,0,0,0.665261,86600.0000,86608.1981,86608.1981,86616.2948,16.2948,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,8.0968,86600000000,86608198080,86608198080,86616294848
333,tag,Search for traffic matching vehicleType truck near South Hills Science Center,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000198,/domain3=0.7588;/domain7=0.6837;/domain0=0.6657;/domain4=0.6431;/domain2=0.6405;/domain5=0.5832,1,1,0.583168,86800.0000,86808.2226,86808.2226,86814.7474,14.7474,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,,none,,redundant,8.2226,6.5248,86800000000,86808222640,86808222640,86814747408
334,tag,Locate traffic having vehicleType truck close to South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain2,/domain2/data/doc/traf_000033,/domain2=0.6855;/domain7=0.6714;/domain5=0.6512;/domain4=0.6271,0,0,0.651240,87000.0000,87008.1981,87008.1981,87008.1981,8.1981,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,0.0000,87000000000,87008198080,87008198080,87008198080
335,tag,"pollution data: airQualityLevel unhealthy, zone Lakeside District",5,pol_000243;pol_000353;pol_000448;pol_000453,/domain5,/domain5/data/doc/pol_000130,/domain5=0.8196;/domain7=0.6478;/domain2=0.6396;/domain4=0.6333,0,1,0.819600,87200.0000,87208.2324,87208.2324,87216.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,87200000000,87208232408,87208232408,87216407144
336,tag,Report on pollution with airQualityLevel unhealthy in Lakeside District,5,pol_000213;pol_000393,/domain5,/domain5/data/doc/pol_000443,/domain5=0.8076;/domain7=0.6182;/domain2=0.6048;/domain4=0.5728,0,1,0.807619,87400.0000,87408.2324,87408.2324,87416.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,87400000000,87408232408,87408232408,87416407144
337,tag,Query pollution meeting airQualityLevel unhealthy across Lakeside District,5,pol_000443,/domain5,/domain5/data/doc/pol_000130,/domain5=0.7831;/domain7=0.5796;/domain2=0.5596;/domain4=0.5523,0,1,0.783148,87600.0000,87608.2324,87608.2324,87608.2324,8.2324,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,0.0000,87600000000,87608232408,87608232408,87608232408
338,tag,Find streetlight with lanternModel LED around Eastshore Quarter Shopping Mall,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000408,/domain2=0.7632;/domain6=0.7492;/domain5=0.7346;/domain4=0.6684;/domain3=0.6666,0,1,0.734611,87800.0000,87808.2373,87808.2373,87816.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,8.0967,87800000000,87808237344,87808237344,87816334048
339,tag,Search for streetlight matching lanternModel LED near Eastshore Quarter Cathedral,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000007,/domain2=0.7070;/domain5=0.6669;/domain6=0.6656;/domain3=0.6460;/domain4=0.6029,0,1,0.666869,88000.0000,88008.2373,88008.2373,88016.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,8.0967,88000000000,88008237344,88008237344,88016334048
340,tag,Locate streetlight having lanternModel LED close to Eastshore Quarter Botanical Garden,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000249,/domain2=0.8301;/domain5=0.7655;/domain6=0.7315;/domain3=0.7081;/domain4=0.6757,1,1,0.765493,88200.0000,88208.2373,88208.2373,88216.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,,none,,redundant,8.2373,8.0967,88200000000,88208237344,88208237344,88216334048
341,tag,Show pollution where pollutantType O3 in North Harbor Waterfront,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain6,/domain6/data/doc/pol_000244,/domain6=0.7325;/domain5=0.7254;/domain2=0.6571;/domain3=0.6109;/domain4=0.6059,0,0,0.725413,88400.0000,88408.2275,88408.2275,88415.8423,15.8423,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,7.6147,88400000000,88408227536,88408227536,88415842272
342,tag,List pollution that satisfy pollutantType O3 within North Harbor Downtown,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain7,/domain7/data/doc/pol_000091,/domain7=0.7234;/domain6=0.6931;/domain4=0.6763;/domain5=0.6503;/domain2=0.6473;/domain3=0.6226,0,0,0.650258,88600.0000,88608.2275,88608.2275,88614.8903,14.8903,-1,2,-1,16,1,9615,2623,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,6.6627,88600000000,88608227528,88608227528,88614890264
343,tag,Which pollution have pollutantType O3 in North Harbor Downtown?,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain7,/domain7/data/doc/pol_000091,/domain7=0.7379;/domain6=0.6738;/domain4=0.6690;/domain3=0.6531;/domain5=0.6270;/domain2=0.6249,0,0,0.627017,88800.0000,88808.2275,88808.2275,88808.2275,8.2275,-1,2,-1,16,1,9615,2623,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,0.0000,88800000000,88808227528,88808227528,88808227528
344,tag,"parking data: facilityType metered, zone Old Town Core",6,p_000216,/domain6,/domain6/data/doc/p_000556,/domain6=0.7452;/domain4=0.6590;/domain2=0.6399;/domain0=0.6183;/domain3=0.6063;/domain7=0.6030;/domain5=0.5867,0,1,0.586667,89000.0000,89008.2275,89008.2275,89015.8422,15.8422,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2275,7.6147,89000000000,89008227504,89008227504,89015842176
345,tag,Report on parking with facilityType metered in Old Town Core,6,p_000428;p_000436;p_000496,/domain6,/domain6/data/doc/p_000480,/domain6=0.7880;/domain4=0.6920;/domain7=0.6390;/domain5=0.6073;/domain3=0.6072;/domain2=0.5909;/domain0=0.5700,0,1,0.607267,89200.0000,89208.2275,89208.2275,89215.8422,15.8422,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2275,7.6147,89200000000,89208227504,89208227504,89215842176
346,tag,Query parking meeting facilityType metered across Old Town Core,6,p_000032;p_000416;p_000540,/domain6,/domain6/data/doc/p_000480,/domain6=0.7164;/domain4=0.6747;/domain7=0.6088;/domain5=0.5802;/domain2=0.5646;/domain0=0.5646;/domain3=0.5415,0,1,0.580152,89400.0000,89408.2275,89408.2275,89408.2275,8.2275,-1,2,-1,16,1,9616,2595,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2275,0.0000,89400000000,89408227504,89408227504,89408227504
347,tag,Find pollution with pollutantType CO around Lakeside District Convention Center,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000353,/domain5=0.7864;/domain7=0.5695;/domain4=0.5667;/domain2=0.5587,1,1,0.786426,89600.0000,89608.2324,89608.2324,89616.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,,none,,redundant,8.2324,8.1747,89600000000,89608232408,89608232408,89616407144
348,tag,Search for pollution matching pollutantType CO near Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000302,/domain5=0.7539;/domain2=0.7002;/domain7=0.6212;/domain4=0.5691,0,1,0.753902,89800.0000,89808.2324,89808.2324,89816.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,89800000000,89808232408,89808232408,89816407144
349,tag,Locate pollution having pollutantType CO close to Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000138,/domain5=0.7751;/domain2=0.6784;/domain7=0.6044;/domain4=0.5431,0,1,0.775141,90000.0000,90008.2324,90008.2324,90016.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,90000000000,90008232408,90008232408,90016407144
350,tag,Show traffic where laneDirection inbound in North Harbor Financial Row,0,traf_000019,/domain2,/domain2/data/doc/traf_000033,/domain2=0.6185;/domain4=0.6176;/domain5=0.6068,0,0,0.606827,90200.0000,90208.2030,90208.2030,90216.2998,16.2998,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2030,8.0968,90200000000,90208202992,90208202992,90216299760
351,tag,List traffic that satisfy laneDirection inbound within North Harbor Financial Row,0,traf_000214,/domain4,/domain4/data/doc/traf_000167,/domain4=0.5900;/domain5=0.5863;/domain2=0.5599,0,0,0.586322,90400.0000,90408.2030,90408.2030,90414.5478,14.5478,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2030,6.3448,90400000000,90408202992,90408202992,90414547760
352,tag,Which traffic have laneDirection inbound in North Harbor Civic Center?,0,traf_000085;traf_000364;traf_000556,/domain4,/domain4/data/doc/traf_000385,/domain4=0.6929;/domain5=0.6592;/domain2=0.6588;/domain6=0.6011,0,0,0.659225,90600.0000,90608.2374,90608.2374,90614.5821,14.5821,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2374,6.3448,90600000000,90608237376,90608237376,90614582144
353,tag,Show traffic where roadType arterial in Eastshore Quarter Arts Quarter,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7683;/domain7=0.6407;/domain4=0.5943;/domain5=0.5895,0,1,0.589490,90800.0000,90808.2422,90808.2422,90816.3390,16.3390,-1,2,-1,16,1,9614,2638,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2422,8.0968,90800000000,90808242248,90808242248,90816339016
354,tag,List traffic that satisfy roadType arterial within Eastshore Quarter Downtown,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000583,/domain2=0.7778;/domain4=0.6813;/domain5=0.5987,1,1,0.598693,91000.0000,91008.2030,91008.2030,91016.2998,16.2998,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,,none,,redundant,8.2030,8.0968,91000000000,91008202992,91008202992,91016299760
355,tag,Which traffic have roadType arterial in Eastshore Quarter Industrial Zone?,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000583,/domain2=0.7362;/domain7=0.6251;/domain4=0.5912;/domain5=0.5871,1,1,0.587090,91200.0000,91208.2422,91208.2422,91208.2422,8.2422,-1,2,-1,16,1,9614,2638,43,1108,0,0,1,1,0,,none,,redundant,8.2422,0.0000,91200000000,91208242248,91208242248,91208242248
356,tag,"parking data: occupancyStatus full, zone Greenfield Park",7,p_000110;p_000118;p_000234;p_000250;p_000558,/domain7,/domain7/data/doc/p_000547,/domain7=0.7877;/domain6=0.7547;/domain3=0.6858;/domain2=0.6809;/domain5=0.6788;/domain0=0.6433;/domain4=0.6194,0,1,0.678759,91400.0000,91408.2226,91408.2226,91414.8853,14.8853,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2226,6.6627,91400000000,91408222592,91408222592,91414885264
357,tag,Report on parking with occupancyStatus full in Greenfield Park,7,p_000490,/domain7,/domain7/data/doc/p_000547,/domain7=0.8074;/domain6=0.6713;/domain3=0.6438;/domain5=0.6249;/domain2=0.5789;/domain0=0.5699;/domain4=0.5487,0,1,0.624945,91600.0000,91608.2226,91608.2226,91608.2226,8.2226,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2226,0.0000,91600000000,91608222592,91608222592,91608222592
358,tag,Query parking meeting occupancyStatus full across Greenfield Park,7,p_000146;p_000158;p_000206;p_000478,/domain7,/domain7/data/doc/p_000314,/domain7=0.7774;/domain6=0.6782;/domain3=0.6324;/domain2=0.6198;/domain5=0.6195;/domain4=0.6164;/domain0=0.5998,0,1,0.619473,91800.0000,91808.2226,91808.2226,91814.8853,14.8853,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2226,6.6627,91800000000,91808222592,91808222592,91814885264
359,tag,Show traffic where laneDirection bidirectional in Eastshore Quarter Uptown,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7804;/domain7=0.6604;/domain4=0.6543;/domain5=0.6337;/domain0=0.6323;/domain3=0.6078,1,1,0.633695,92000.0000,92008.2226,92008.2226,92008.2226,8.2226,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,,none,,redundant,8.2226,0.0000,92000000000,92008222640,92008222640,92008222640
360,tag,List traffic that satisfy laneDirection bidirectional within Eastshore Quarter Industrial Zone,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7641;/domain5=0.6626;/domain7=0.6276;/domain4=0.6094,1,1,0.662582,92200.0000,92208.2422,92208.2422,92208.2422,8.2422,-1,2,-1,16,1,9614,2638,43,1108,0,0,1,1,0,,none,,redundant,8.2422,0.0000,92200000000,92208242248,92208242248,92208242248
361,tag,Which traffic have laneDirection bidirectional in Eastshore Quarter Residential Block?,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=0.7431;/domain7=0.6125;/domain4=0.6025;/domain5=0.5922,1,1,0.592233,92400.0000,92408.2422,92408.2422,92408.2422,8.2422,-1,2,-1,16,1,9614,2638,43,1108,0,0,1,1,0,,none,,redundant,8.2422,0.0000,92400000000,92408242248,92408242248,92408242248
362,tag,Show traffic where congestionLevel light in Lakeside District Industrial Zone,5,traf_000127;traf_000422;traf_000442;traf_000472,/domain5,/domain5/data/doc/traf_000245,/domain5=0.7648;/domain7=0.5954;/domain2=0.5751;/domain4=0.5523,0,1,0.764844,92600.0000,92608.1932,92608.1932,92616.3679,16.3679,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1932,8.1748,92600000000,92608193168,92608193168,92616367936
363,tag,List traffic that satisfy congestionLevel light within Lakeside District Downtown,5,traf_000162;traf_000217;traf_000287,/domain5,/domain5/data/doc/traf_000422,/domain5=0.7437;/domain7=0.6444;/domain6=0.6409;/domain3=0.6181;/domain4=0.5968;/domain2=0.5944,0,1,0.743685,92800.0000,92808.1882,92808.1882,92816.3630,16.3630,-1,2,-1,16,1,9610,2634,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,8.1748,92800000000,92808188192,92808188192,92816362960
364,tag,Which traffic have congestionLevel light in Lakeside District Waterfront?,5,traf_000162;traf_000217;traf_000287,/domain5,/domain5/data/doc/traf_000360,/domain5=0.7514;/domain2=0.5839;/domain7=0.5715;/domain4=0.5637,0,1,0.751397,93000.0000,93008.1932,93008.1932,93016.3679,16.3679,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1932,8.1748,93000000000,93008193168,93008193168,93016367936
365,tag,Show pollution where source_type industrial in Lakeside District Residential Block,5,pol_000101;pol_000185;pol_000337,/domain5,/domain5/data/doc/pol_000566,/domain5=0.7232;/domain7=0.5557;/domain2=0.5554;/domain4=0.4902,0,1,0.723192,93200.0000,93208.2324,93208.2324,93216.4071,16.4071,-1,2,-1,16,1,9612,2634,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,93200000000,93208232408,93208232408,93216407144
366,tag,List pollution that satisfy source_type industrial within Lakeside District Arts Quarter,5,pol_000073;pol_000505,/domain5,/domain5/data/doc/pol_000110,/domain5=0.6650;/domain2=0.5608;/domain7=0.4749;/domain4=0.4332,0,1,0.664973,93400.0000,93408.2324,93408.2324,93416.4071,16.4071,-1,2,-1,16,1,9612,2633,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,93400000000,93408232408,93408232408,93416407144
367,tag,Which pollution have source_type industrial in Lakeside District Civic Center?,5,pol_000257;pol_000297,/domain5,/domain5/data/doc/pol_000227,/domain5=0.7342;/domain4=0.5674;/domain7=0.5648;/domain2=0.5609,0,1,0.734158,93600.0000,93608.2324,93608.2324,93616.4071,16.4071,-1,2,-1,16,1,9612,2620,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,93600000000,93608232408,93608232408,93616407144
